fbgn,num_frags_ttest,manual_model_check,sum_frags_le05,ttest_minpval,num_frags_ttest_0_ratio2_F,num_frags_ttest_0_ratio2_M,num_frags_ttest_0_ratio2_U,num_frags_ttest_0_trend_F,num_frags_ttest_0_trend_M,num_frags_ttest_0_trend_U,num_frags_ttest_1_ratio2_F,num_frags_ttest_1_ratio2_M,num_frags_ttest_1_ratio2_U,num_frags_ttest_1_trend_F,num_frags_ttest_1_trend_M,num_frags_ttest_1_trend_U,num_k4_none,num_k4_fem,num_k4_male,num_k4_both,sum_fragments_k4,gene_k4,num_k27_fem,num_k27_none,num_k27_male,num_k27_both,sum_fragments_k27,gene_k27,num_rna_none,num_rna_both,num_rna_fem,num_rna_male,sum_fragments_rna_detected,gene_rna,num_frag_not_detected05,num_frag_detected05,flag_rna_detected05,symbol,chrom,start,end,strand,num_transcripts,flag_single_transcript,xsome,flag_4Y,flag_X,flag_Y,gene_ratio2_ttest,gene_trend_ttest,flag_any_k4,flag_has_male_k4,flag_has_female_k4,flag_male_limited_k4,flag_female_limited_k4,flag_sex_limited_k4,flag_any_k27,flag_has_male_k27,flag_has_female_k27,flag_male_limited_k27,flag_female_limited_k27,flag_sex_limited_k27,flag_expressed,flag_expressed_M,flag_expressed_F,flag_sex_limited,flag_male_limited,flag_female_limited,flag_low_express,flag_sex_biased,flag_U,flag_M,flag_MP,flag_F,flag_FP,flag_MF,flag_MFP
FBgn0182052,5.0,3.0,0.0,0.2134,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,1,4,male_and_unb,1,4,1,0,2,male_and_female,1,5,0,0,5,both,6,0,0,Dsim\GD10279,Scf_2R,3773311,3775385,-,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182053,5.0,1.0,0.0,0.2434,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,3,fem_and_unb,0,4,1,0,1,male,0,5,0,0,5,both,0,5,1,Dsim\GD10280,Scf_2R,3748029,3749806,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182055,3.0,1.0,1.0,0.0304,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,3,male_and_unb,0,3,0,0,0,none,0,3,0,0,3,both,3,0,0,Dsim\GD10282,Scf_2R,3727549,3729134,-,1,1,A,0,0,0,male,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
FBgn0182056,4.0,1.0,1.0,0.0490,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,2,3,fem_and_unb,0,4,0,0,0,none,0,4,0,0,4,both,1,3,1,Dsim\GD10283,Scf_2R,3721756,3731853,-,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182058,2.0,0.0,0.0,0.4367,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,1,2,0,0,2,both,3,0,0,Dsim\GD10285,Scf_2R,3720227,3721303,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182059,4.0,0.0,0.0,0.2027,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,4,5,fem_and_unb,0,5,0,0,0,none,1,4,0,0,4,both,1,4,1,Dsim\GD10286,Scf_2R,3718204,3721231,-,3,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182061,3.0,1.0,0.0,0.8024,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,male,0,3,0,0,0,none,0,3,0,0,3,both,3,0,0,Dsim\GD10288,Scf_2R,3698840,3717821,-,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182062,3.0,2.0,0.0,0.0970,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,none,0,3,0,0,0,none,0,3,0,0,3,both,3,0,0,Dsim\GD10289,Scf_2R,3697222,3698469,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182063,24.0,5.0,1.0,0.0379,0.0,1.0,22.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19,2,3,0,5,male_and_female,0,23,1,0,1,male,0,23,0,1,24,male_and_both,4,20,1,Dsim\GD10290,Scf_2R,3679735,3717821,-,24,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182064,,,,,,,,,,,,,,,,,2,2,0,2,4,fem_and_unb,0,3,2,1,3,male_and_unb,6,0,0,0,0,none,6,0,0,Dsim\GD10291,Scf_2R,3632462,3634078,-,2,0,A,0,0,0,,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0182065,9.0,1.0,6.0,0.0003,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6,1,1,2,4,male_and_female_and_both,1,9,0,0,1,fem,1,9,0,0,9,both,2,8,1,Dsim\GD10292,Scf_2R,3629231,3632277,-,7,0,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0182067,10.0,2.0,0.0,0.2375,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,1,5,male_and_female_and_both,0,10,0,0,0,none,0,10,0,0,10,both,10,0,0,Dsim\GD10294,Scf_2R,3626247,3629146,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182068,12.0,4.0,1.0,0.0201,0.0,0.0,11.0,9.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,2,2,4,male_and_unb,0,14,0,0,0,none,2,8,0,4,12,male_and_both,7,7,1,Dsim\GD10295,Scf_2R,3615216,3626031,-,6,0,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0182069,1.0,0.0,0.0,0.0664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,none,0,1,0,0,0,none,0,0,0,1,1,male,1,0,0,Dsim\GD10296,Scf_2R,3591510,3592054,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
FBgn0182070,3.0,2.0,1.0,0.0319,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,1,2,1,Dsim\GD10297,Scf_2R,3562766,3563341,-,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182071,3.0,1.0,0.0,0.5407,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD10298,Scf_2R,3561841,3562523,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182074,26.0,3.0,4.0,0.0103,0.0,0.0,22.0,9.0,13.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,14,4,6,2,12,male_and_female_and_both,3,20,3,0,6,male_and_female,0,26,0,0,26,both,5,21,1,Dsim\GD10302,Scf_2R,3511884,3552013,-,6,0,A,0,0,0,ttestLowFC,male_and_female,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
FBgn0182075,1.0,0.0,0.0,0.1610,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\GD10303,Scf_2R,3509947,3511270,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182076,4.0,1.0,2.0,0.0065,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,1,3,1,Dsim\GD10304,Scf_2R,3508648,3509561,-,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0182079,34.0,14.0,14.0,0.0022,0.0,0.0,20.0,17.0,3.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,27,5,6,1,12,male_and_female_and_both,5,30,4,0,9,male_and_female,5,33,1,0,34,fem_and_both,11,28,1,Dsim\GD10307,Scf_2R,3473522,3493038,-,15,0,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0182082,10.0,4.0,5.0,<.0001,0.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,2,2,3,3,8,male_and_female_and_both,0,9,1,0,1,male,0,10,0,0,10,both,1,9,1,Dsim\GD10310,Scf_2R,3450131,3465664,-,3,0,A,0,0,0,female,female,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
FBgn0182083,4.0,0.0,4.0,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\GD10311,Scf_2R,3445209,3446638,-,2,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182084,10.0,5.0,1.0,0.0263,0.0,0.0,9.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,2,4,0,6,male_and_female,1,7,2,1,4,male_and_female_and_both,1,10,0,0,10,both,3,8,1,Dsim\GD10312,Scf_2R,3434447,3440903,-,2,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182085,3.0,0.0,0.0,0.1333,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,3,male_and_female,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD10313,Scf_2R,3426895,3430296,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182086,2.0,0.0,0.0,0.0720,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,1,2,0,0,2,both,1,2,1,Dsim\GD10314,Scf_2R,3424871,3425859,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182087,4.0,1.0,0.0,0.2926,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,1,3,1,Dsim\GD10315,Scf_2R,3419994,3423216,-,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182088,2.0,0.0,2.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD10316,Scf_2R,3412440,3413917,-,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0182089,1.0,0.0,0.0,0.8363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,1,1,0,0,1,both,1,1,1,Dsim\GD10317,Scf_2R,3407484,3408581,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182091,6.0,5.0,6.0,<.0001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0,3,2,1,6,male_and_female_and_both,0,6,0,0,0,none,0,6,0,0,6,both,0,6,1,Dsim\GD10319,Scf_2R,3393486,3396151,-,1,1,A,0,0,0,female,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
FBgn0182092,3.0,1.0,1.0,0.0191,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD10320,Scf_2R,3384783,3387357,-,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0182093,7.0,1.0,0.0,0.1701,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,7,unb,0,7,0,0,0,none,0,7,0,0,7,both,1,6,1,Dsim\GD10321,Scf_2R,3376513,3384230,-,3,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182095,,,,,,,,,,,,,,,,,2,1,0,1,2,fem_and_unb,0,4,0,0,0,none,4,0,0,0,0,none,4,0,0,Dsim\GD10323,Scf_2R,3374891,3376014,-,1,1,A,0,0,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0182096,3.0,1.0,0.0,0.1029,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,none,0,0,2,1,3,male_and_unb,0,2,1,0,3,fem_and_both,3,0,0,Dsim\GD10324,Scf_2R,3350897,3351809,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182098,5.0,0.0,0.0,0.0513,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0,2,male,1,3,0,1,2,fem_and_unb,0,5,0,0,5,both,5,0,0,Dsim\GD10326,Scf_X,20360105,20362027,+,1,1,X,0,1,0,unbiased,unbiased,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182100,10.0,3.0,0.0,0.0814,0.0,0.0,10.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,4,5,fem_and_unb,1,9,0,0,1,fem,0,10,0,0,10,both,0,10,1,Dsim\GD10328,Scf_2R,3094568,3098921,-,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182101,2.0,1.0,0.0,0.3407,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,2,male_and_female,0,4,0,0,0,none,2,2,0,0,2,both,4,0,0,Dsim\GD10329,Scf_2R,3092076,3094497,-,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182102,,,,,,,,,,,,,,,,,1,0,0,0,0,none,0,1,0,0,0,none,1,0,0,0,0,none,1,0,0,Dsim\GD10330,Scf_2R,3081878,3082770,-,1,1,A,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0182103,10.0,3.0,0.0,0.0525,0.0,0.0,10.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,2,0,3,male_and_female,0,9,1,0,1,male,0,8,0,2,10,male_and_both,9,1,1,Dsim\GD10331,Scf_2R,3066222,3080686,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182104,3.0,0.0,0.0,0.9139,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,male,1,2,0,0,1,fem,0,3,0,0,3,both,0,3,1,Dsim\GD10332,Scf_2R,3064930,3065626,-,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182105,5.0,0.0,0.0,0.1130,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,2,3,male_and_unb,0,5,0,0,0,none,0,5,0,0,5,both,2,3,1,Dsim\GD10333,Scf_2R,3022139,3040830,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182106,6.0,0.0,1.0,0.0451,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,0,1,0,1,male,0,6,0,0,0,none,0,6,0,0,6,both,1,5,1,Dsim\GD10334,Scf_2R,2981058,3019889,-,1,1,A,0,0,0,ttestLowFC,male,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182107,17.0,5.0,0.0,0.0983,0.0,0.0,17.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,13,16,male_and_female_and_both,0,17,0,0,0,none,0,16,1,0,17,fem_and_both,4,13,1,Dsim\GD10335,Scf_2R,2970192,2974998,-,8,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182108,2.0,0.0,0.0,0.1267,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,male,0,2,0,0,0,none,0,2,0,0,2,both,2,0,0,Dsim\GD10336,Scf_2R,2967810,2970003,-,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182109,3.0,0.0,3.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0,0,1,2,3,male_and_unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD10337,Scf_2R,2964566,2966116,-,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0182110,,,,,,,,,,,,,,,,,4,0,0,0,0,none,0,3,1,0,1,male,4,0,0,0,0,none,4,0,0,Dsim\GD10338,Scf_2R,2940763,2944462,-,2,0,A,0,0,0,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0182111,7.0,3.0,0.0,0.0623,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,5,7,fem_and_unb,0,7,0,0,0,none,0,6,0,1,7,male_and_both,2,5,1,Dsim\GD10339,Scf_2R,2925510,2929468,-,3,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182113,3.0,0.0,3.0,0.0339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0,2,0,1,3,fem_and_unb,0,3,0,0,0,none,0,3,0,0,3,both,3,0,0,Dsim\GD10341,Scf_2R,2910522,2912934,-,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
FBgn0182114,2.0,0.0,1.0,0.0186,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD10342,Scf_2R,2904874,2906649,-,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182116,5.0,1.0,2.0,0.0069,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,1,4,5,male_and_unb,0,5,0,0,0,none,0,5,0,0,5,both,0,5,1,Dsim\GD10344,Scf_2R,2815340,2820869,-,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182117,5.0,3.0,0.0,0.1030,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,none,1,4,0,0,1,fem,0,3,1,1,5,male_and_female_and_both,5,0,0,Dsim\GD10345,Scf_2R,2808906,2814387,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182118,3.0,0.0,0.0,0.1632,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,1,male,0,2,2,0,2,male,1,3,0,0,3,both,1,3,1,Dsim\GD10346,Scf_2R,2800285,2806310,-,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182119,1.0,1.0,0.0,0.3273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,none,1,3,1,0,2,male_and_female,4,0,0,1,1,male,5,0,0,Dsim\GD10347,Scf_2R,2644385,2650288,-,2,0,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
FBgn0182120,7.0,4.0,0.0,0.3349,1.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,none,4,2,1,0,5,male_and_female,0,6,1,0,7,fem_and_both,7,0,0,Dsim\GD10348,Scf_2R,2631684,2701749,-,3,0,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0182121,10.0,1.0,0.0,0.1346,0.0,0.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,3,0,3,male,2,7,0,1,3,fem_and_unb,0,10,0,0,10,both,3,7,1,Dsim\GD10349,Scf_2R,2613931,2623402,-,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182122,3.0,0.0,0.0,0.3026,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD10350,Scf_2R,2596091,2598453,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182124,10.0,1.0,1.0,0.0005,0.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,3,1,2,6,male_and_female_and_both,4,5,1,1,6,male_and_female_and_both,1,10,0,0,10,both,3,8,1,Dsim\GD10352,Scf_2R,2543821,2564275,-,3,0,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0182125,7.0,2.0,0.0,0.0793,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,1,5,male_and_unb,3,5,0,0,3,fem,1,7,0,0,7,both,3,5,1,Dsim\GD10353,Scf_2R,2515637,2534626,-,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182126,15.0,3.0,1.0,0.0374,0.0,0.0,14.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,10,14,male_and_female_and_both,0,15,0,0,0,none,0,15,0,0,15,both,1,14,1,Dsim\GD10354,Scf_2R,2494551,2501895,-,4,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0182127,4.0,0.0,0.0,0.1643,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,3,fem_and_unb,0,4,1,0,1,male,1,4,0,0,4,both,2,3,1,Dsim\GD10355,Scf_2R,2479787,2490338,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0182128,6.0,4.0,0.0,0.2952,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,6,unb,1,4,1,0,2,male_and_female,0,6,0,0,6,both,0,6,1,Dsim\GD10356,Scf_2R,2450833,2452113,-,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
