gene_id,flag_zea_mays_paralog_hoopes,orthogroup_hoopes,freq_pav_hoopes,flag_pav,flag_detect_shrtRd_rsem_B73,flag_detect_shrtRd_rsem_C123,flag_detect_shrtRd_rsem_Hp301,flag_detect_shrtRd_rsem_Mo17,flag_detect_shrtRd_rsem_NC338,flag_detect_ccs_B73,flag_detect_ccs_C123,flag_detect_ccs_Hp301,flag_detect_ccs_Mo17,flag_detect_ccs_NC338,flag_detect_shrtRd_genomeAln_B73,flag_detect_shrtRd_genomeAln_C123,flag_detect_shrtRd_genomeAln_Hp301,flag_detect_shrtRd_genomeAln_Mo17,flag_detect_shrtRd_genomeAln_NC338,flag_detect_B73,flag_detect_C123,flag_detect_Hp301,flag_detect_Mo17,flag_detect_NC338,flag_detect_num_geno_gt0_lt5,num_detect_genotype,flag_analyze_B73,flag_analyze_C123,flag_analyze_Hp301,flag_analyze_Mo17,flag_analyze_NC338,sum_analyze,mean_B73_Amb,mean_B73_Ele,mean_C123_Amb,mean_C123_Ele,mean_Hp301_Amb,mean_Hp301_Ele,mean_Mo17_Amb,mean_Mo17_Ele,mean_NC338_Amb,mean_NC338_Ele,flag_no_assoc_v5_gene,flag_no_assoc_pangene,flag_core,flag_near_core,flag_dispensable,flag_private,flag_any_tandem_dup,flag_temperate_tandem_dup,pangene_class
Zm00001d016793,1.0,OG0002628,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,43.45083333333332,60.33416666666667,44.10666666666667,72.7516666666667,49.20833333333333,67.1,44.07416666666666,76.99,73.23583333333335,124.79833333333332,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016797,1.0,OG0001563,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,0.0,1.0,1.0,4.0,14.219166666666665,53.325,1.6125,16.0975,0.9666666666666668,3.7033333333333327,2.208333333333334,20.116666666666667,2.8508333333333336,29.285,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016800,1.0,OG0008181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,0.0,1.0,1.0,1.0,4.0,8.673333333333334,13.001666666666665,3.0708333333333333,6.183333333333333,7.732499999999999,24.531666666666666,2.018333333333333,5.990833333333334,6.365833333333334,23.555833333333336,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016802,1.0,OG0001113,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,396.9241666666666,364.5608333333333,332.4458333333333,116.56916666666666,162.64583333333331,70.08583333333333,228.1725,87.63499999999998,279.0283333333334,84.90500000000002,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016804,0.0,OG0010780,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,6.0925,4.5008333333333335,6.177500000000001,10.63,3.878333333333334,4.816666666666666,5.849166666666666,8.647499999999999,9.0725,12.444166666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016822,1.0,OG0003106,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,9.156666666666666,11.9125,6.685833333333332,18.594166666666666,3.945,10.89916666666667,6.385,8.826666666666668,7.691666666666667,30.82916666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016824,0.0,OG0009138,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,5.1850000000000005,6.167500000000001,13.473333333333333,16.3625,13.49666666666667,12.920833333333333,15.524166666666668,12.996666666666664,15.939166666666667,16.370833333333334,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d016825,1.0,OG0002048,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,18.598333333333336,19.184166666666673,11.813333333333334,45.61083333333333,17.978333333333328,50.6075,13.864166666666668,43.12166666666667,12.623333333333333,73.66916666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016826,1.0,OG0006308,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,387.9183333333333,474.55500000000006,460.46916666666664,363.905,514.0166666666668,572.5174999999998,426.065,353.33833333333337,670.0966666666667,387.98916666666673,0.0,1,0,0,0,0,,,none
Zm00001d016835,0.0,OG0008788,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,27.935,31.581666666666663,28.742500000000003,49.48,25.24083333333333,42.91666666666666,26.84916666666666,39.0075,45.57666666666666,89.81249999999999,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016838,1.0,OG0002287,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,13.425,23.458333333333336,21.421666666666667,38.00833333333335,10.143333333333333,16.589166666666664,23.606666666666666,46.23416666666667,25.78,43.51333333333333,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d016850,1.0,OG0004637,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,172.73166666666668,205.28833333333333,52.7275,77.53083333333333,85.8975,171.5625,55.50916666666666,99.16666666666669,98.76,178.62416666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016851,1.0,OG0005689,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,2.766666666666666,26.30583333333333,3.0241666666666664,6.9816666666666665,3.5116666666666663,7.530833333333334,3.7575,6.396666666666667,2.7966666666666664,5.990000000000001,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016854,0.0,OG0009442,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,121.01333333333336,101.04,209.26,200.4308333333333,170.86749999999995,171.10500000000005,210.41,169.68916666666672,160.05250000000004,104.34666666666668,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016855,1.0,OG0001527,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,72.02083333333333,124.00416666666666,65.04666666666667,166.72583333333333,51.01416666666667,138.2175,77.26250000000002,194.12,62.89999999999999,150.6775,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016856,1.0,OG0000636,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,79.12583333333333,65.42583333333333,91.695,101.92916666666666,83.71083333333334,71.72666666666667,84.48583333333332,69.40916666666666,72.78250000000001,70.1275,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016858,1.0,OG0002074,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,10.756666666666668,16.966666666666665,20.0125,32.094166666666666,20.415,26.5925,15.542500000000002,26.53916666666667,18.022500000000004,40.12,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016861,1.0,OG0000193,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,80.90333333333334,128.43333333333334,145.82083333333338,210.6808333333333,130.0716666666667,168.86750000000004,151.66000000000003,171.36,147.6941666666667,208.31666666666663,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016866,0.0,OG0007092,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,111.1875,25.621666666666666,12.025,23.469166666666666,26.891666666666666,42.206666666666656,13.5625,29.02416666666668,30.2875,108.9725,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016873,0.0,OG0015305,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,1.0,2.0,1.0875,3.1325,1.4975000000000005,1.4325,2.004166666666667,3.016666666666667,3.205,5.079999999999999,3.6008333333333336,9.720833333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016874,0.0,OG0014395,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,16.606666666666662,23.065833333333334,21.0325,33.63,16.621666666666666,26.70333333333333,10.145833333333334,15.3675,13.451666666666664,49.2975,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016890,1.0,OG0001950,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,1.0,1.0,3.0,4.07,5.098333333333334,5.761666666666668,10.729166666666666,3.936666666666667,5.2075000000000005,6.508333333333334,10.014166666666666,5.754166666666667,11.181666666666667,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d016891,1.0,OG0000175,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,4.670000000000001,11.720833333333333,8.335833333333335,30.0025,9.741666666666667,26.32416666666667,7.463333333333334,36.185833333333335,6.168333333333332,53.57583333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016892,0.0,OG0008310,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,30.26833333333333,37.59166666666667,12.461666666666668,19.651666666666667,33.88833333333333,52.9475,37.0675,51.0075,30.33083333333333,68.64833333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016893,0.0,OG0008918,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,159.3825,241.1875,112.79416666666668,99.99416666666669,241.73666666666668,245.71833333333333,229.38916666666668,125.13583333333332,206.89416666666668,158.7,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016896,1.0,OG0002185,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,0.0,4.0,13.5725,10.705833333333336,26.18916666666667,44.31083333333333,28.17833333333333,54.165,14.693333333333333,33.89083333333333,1.955833333333333,4.864166666666667,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d016897,0.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,116.6875,84.70583333333333,135.51666666666665,82.34833333333333,48.12583333333333,37.49000000000001,42.43333333333333,18.840833333333336,116.14916666666666,32.69166666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016902,0.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,64.45666666666665,60.70500000000001,54.91666666666667,115.6475,79.76,219.32916666666665,56.27083333333333,110.03083333333332,73.3275,174.21166666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016908,1.0,OG0000039,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,63.81749999999999,44.75666666666668,70.145,114.43916666666668,40.309166666666655,42.50416666666667,38.70416666666667,50.165000000000006,63.59249999999999,134.66,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016915,1.0,OG0002849,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,31.6725,56.24916666666667,67.70833333333333,137.5075,59.95583333333334,95.58666666666667,57.17166666666667,98.68416666666668,55.44833333333332,131.72083333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016918,1.0,OG0001300,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,5.83,10.115000000000002,7.236666666666667,20.296666666666674,5.039166666666667,15.009166666666665,6.6549999999999985,20.115833333333327,5.861666666666666,36.08416666666668,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016920,1.0,OG0000021,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,28.99333333333333,21.238333333333333,30.80333333333333,79.38666666666666,10.644166666666667,21.471666666666675,32.05916666666668,58.485,24.29833333333333,101.505,0.0,1,0,0,0,0,,,none
Zm00001d016926,0.0,OG0011020,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,924.9316666666666,805.7533333333336,705.4925,499.2275,537.7658333333334,449.57000000000016,471.14583333333337,324.29,598.3041666666669,257.5825,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016928,1.0,OG0001770,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,8.9925,11.289166666666668,8.759166666666667,18.794166666666666,8.947500000000002,18.405,11.2275,33.055,8.304166666666665,40.918333333333344,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016935,1.0,OG0002351,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,30.054166666666664,35.056666666666665,48.65916666666666,81.32333333333334,27.18083333333333,36.540000000000006,53.83249999999998,51.99083333333334,20.6375,44.544166666666676,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016941,1.0,OG0001390,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,21.64833333333333,22.31333333333333,22.30416666666667,28.914166666666667,6.690833333333333,9.699999999999998,46.59,38.89916666666666,16.270000000000003,21.621666666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016943,1.0,OG0007365,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,332.35,235.2183333333334,622.4091666666667,345.5625,225.9725,134.30166666666665,559.9891666666666,186.1325,461.21833333333336,120.53249999999998,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016948,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.1358333333333333,4.2491666666666665,2.5566666666666658,0.9475,5.743333333333332,0.0,2.685833333333333,5.0808333333333335,0.7441666666666666,15.954166666666667,0.0,1,0,0,0,0,,,none
Zm00001d016956,0.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,32.364999999999995,30.22666666666666,102.19416666666665,45.96249999999999,60.68000000000002,17.83,118.20333333333336,31.23083333333333,77.56250000000001,31.52833333333333,0.0,0,0,1,0,0,1.0,1.0,near-core
Zm00001d016974,0.0,OG0016543,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,9.139166666666666,31.67333333333333,10.024166666666668,22.0375,18.510833333333327,24.278333333333336,14.487500000000002,21.288333333333327,6.9766666666666675,14.004999999999995,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d016979,1.0,OG0003502,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,64.34666666666666,6.220833333333334,4.009166666666666,7.511666666666668,12.819166666666666,20.9225,6.213333333333334,8.9475,11.979166666666664,16.689166666666665,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016980,1.0,OG0003074,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,1.0,1.6441666666666668,2.9141666666666666,2.0058333333333334,3.3875,1.6025000000000005,1.9583333333333328,2.934166666666667,3.2533333333333334,3.043333333333333,6.304166666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016982,0.0,OG0012706,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,130.9425,168.48333333333338,96.60916666666668,145.14666666666668,64.69083333333332,128.9725,176.54166666666663,242.15000000000006,69.41166666666666,155.75250000000003,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d016990,0.0,OG0009816,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,1.0,1.1949999999999998,2.7408333333333332,2.033333333333333,7.575000000000001,2.184166666666667,3.4799999999999995,1.8216666666666668,6.2491666666666665,2.184166666666667,8.190833333333334,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d016991,0.0,OG0006890,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,3830.67,2505.41,4463.805,2335.1583333333333,5423.104166666666,2905.393333333333,4562.177499999999,2254.210833333333,4358.505833333334,983.9691666666664,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d016993,1.0,OG0001152,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,0.0,4.0,12.223333333333334,17.168333333333333,4.956666666666667,11.075833333333335,3.7316666666666665,6.732500000000001,8.048333333333334,14.945,2.370833333333333,4.910833333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d016999,1.0,OG0002805,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,14.6575,25.99916666666667,10.288333333333332,19.54833333333333,5.661666666666666,11.4525,12.654166666666667,15.4975,9.8775,21.79416666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017025,0.0,OG0002377,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1966666666666666,8.18,0.1758333333333333,2.4375,0.2091666666666667,0.8308333333333332,0.3058333333333333,6.991666666666667,0.0,1.0241666666666671,0.0,0,0,1,0,0,1.0,0.0,near-core
Zm00001d017026,1.0,OG0002738,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,55.8775,73.93,49.58083333333334,98.34333333333336,32.64666666666667,59.395,50.73833333333334,78.31833333333334,44.09,115.02500000000002,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017029,0.0,OG0006753,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,26.298333333333336,19.03916666666666,9.868333333333332,27.33833333333334,14.119166666666667,31.33416666666666,13.040833333333332,53.94416666666668,11.605833333333335,54.31,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017034,1.0,OG0000568,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2991666666666666,1.1024999999999998,0.0,0.0,0.05,0.0,0.0766666666666666,0.0,0.02,0.0766666666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017036,1.0,OG0001602,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,0.0,0.0,1.0,1.8300000000000003,6.0349999999999975,11.019166666666665,36.80583333333333,1.2116666666666664,1.5075,1.4358333333333333,0.9908333333333332,3.957500000000002,1.5816666666666668,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d017042,0.0,OG0010577,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,16.075833333333335,24.7225,9.744166666666667,9.746666666666668,6.036666666666667,7.5391666666666675,11.818333333333335,9.7375,9.854166666666666,12.581666666666667,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d017046,0.0,OG0010587,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0966666666666666,0.0975,0.08,0.1575,1.3650000000000002,1.5850000000000002,2.591666666666667,4.652500000000002,3.904166666666667,5.479166666666668,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d017047,1.0,OG0001741,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,106.0625,116.62333333333332,185.46,182.01,77.11416666666666,79.1125,94.0725,72.46333333333334,142.71249999999995,205.8125,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017049,0.0,OG0007098,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,6.855,11.134166666666667,5.8599999999999985,8.464166666666667,16.35166666666667,16.825,5.238333333333334,3.828333333333333,14.980000000000002,23.8275,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017053,0.0,OG0010572,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,13.8425,17.41,30.95333333333333,55.06750000000001,15.1125,45.72416666666666,21.369166666666665,64.78833333333333,33.24083333333333,86.80833333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017060,1.0,OG0002153,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,55.89250000000001,73.95583333333333,41.685,63.01166666666666,17.57083333333333,26.626666666666665,37.19166666666667,110.34000000000002,46.95333333333333,76.14999999999998,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017067,0.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,4.418333333333333,13.995833333333332,2.545833333333333,5.129166666666666,1.3666666666666667,1.4466666666666668,3.671666666666667,4.9275,3.2033333333333336,4.3225,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d017069,0.0,OG0009740,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,111.20583333333332,79.16000000000003,219.48166666666668,146.82500000000005,105.1925,47.12333333333334,166.3108333333334,52.68166666666667,223.43666666666667,79.27333333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017070,1.0,OG0004848,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,72.8475,99.335,84.29916666666666,180.95083333333332,108.8175,202.82416666666663,99.7375,175.17499999999995,36.5725,123.04833333333332,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017072,1.0,OG0003678,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,75.25250000000003,80.31916666666669,94.315,233.8825,45.50833333333333,98.00083333333336,72.58666666666666,128.5325,82.94083333333332,190.22250000000003,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017085,1.0,OG0000615,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,3.7325,15.986666666666665,12.5775,18.770000000000003,10.894166666666665,19.270000000000003,5.2025,15.055833333333334,19.080833333333327,35.01916666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d017090,1.0,OG0007584,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,15.170833333333334,81.76,22.26416666666667,18.6825,27.474999999999994,23.37083333333333,25.2625,18.585833333333326,25.00833333333333,34.94833333333333,0.0,0,0,1,0,0,0.0,0.0,near-core
