featureID	effect_AUM2073	pval_AUM2073	effect_CB4856	pval_CB4856	effect_Combo	pval_Combo	effect_CX11314	pval_CX11314	effect_DL238	pval_DL238	effect_KJ550	pval_KJ550	effect_N2	pval_N2	effect_NS	pval_NS	effect_NInoN2	pval_NInoN2	effect_RB2011	pval_RB2011	effect_RB2055	pval_RB2055	effect_RB2347	pval_RB2347	effect_RB2550	pval_RB2550	effect_CM	pval_CM	effect_UGT	pval_UGT	effect_UGT49	pval_UGT49	effect_UGT60	pval_UGT60	effect_VC1265	pval_VC1265	effect_VC2524	pval_VC2524	flag_sig05_COMBO_path	flag_sig05_VC1265	direction_VC1265	flag_sig05_DL238	direction_DL238	flag_sig05_UGT60	direction_UGT60	dir_pd_vs_strain_Combo	sum_flag_sig05_strain_4_Combo	flag_sig05_NS_path	flag_sig05_CB4856	direction_CB4856	flag_sig05_CX11314	direction_CX11314	dir_pd_vs_strain_NInoN2	sum_flag_sig05_strain_4_NInoN2	flag_sig05_N2	direction_N2	dir_pd_vs_strain_NI	sum_flag_sig05_strain_4_NI	flag_sig05_CM_path	flag_sig05_KJ550	direction_KJ550	flag_sig05_RB2347	direction_RB2347	flag_sig05_AUM2073	direction_AUM2073	flag_sig05_VC2524	direction_VC2524	dir_pd_vs_strain_TCA	sum_flag_sig05_strain_4_TCA	flag_sig05_UGT_path	flag_sig05_RB2055	direction_RB2055	flag_sig05_RB2550	direction_RB2550	flag_sig05_RB2011	direction_RB2011	flag_sig05_UGT49	direction_UGT49	dir_pd_vs_strain_UGT	sum_flag_sig05_strain_4_UGT	ms2_id	min_height	mean_sn	max_right_on_left_assymetry	clique	mean_right_on_left_assymetry	isotopic_pattern_annot	min_mz	min_sn	max_rt	mean_rt_cor	raw_isotopic_pattern	rt	min_right_on_left_assymetry	min_rt_cor	mean_peakwidth	mean_mz	min_peakwidth	max_sn	mz	max_height	max_rt_cor	min_rt	mean_height	neutral_mass	num_clustered_ms2	min_intensity	mean_rt	main_peak	max_peakwidth	max_mz	num_detection	annotations	mean_intensity	max_intensity	total_detection	rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks_ppm	medianAbsoluteMassErrorFragmentP	massErrorPrecursor_ppm_	ionMass	retentionTimeInSeconds	id
met_489	0.48554	0.329296	0.479838	0.419932	0.217736	0.473127	0.104041	0.8357	-0.306988	0.544434	0.558576	0.30277	0.837891	0.141392	0.228886	0.395554	0.053506	0.861079	-0.208515	0.727657	0.417929	0.402355	0.167193	0.722596	0.204792	0.679631	0.39417	0.076918	0.117413	0.630028	-0.476149	0.387344	0.606762	0.322012	0.452781	0.348137	0.353917	0.484823	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0		80673.79688	7.8363E+11	inf	9	inf		1605.2775	3.4485E+01	5.72	5.683097137		5.68	0.333312415	5.648329548	0.126616583	1605.2790	0.064554527	1.0000E+12	1605.2790	954653.4375	5.72446421	5.65	458532.0509	1604.271743		234263.2057	5.68	[m+h]+	0.174685299	1605.2807	171	[m+h]+	1901314.374	3811670.835	171																
met_4897	-0.13362	0.785669	-1.669542	0.018384	0.527676	0.094786	-0.245706	0.643809	-0.258899	0.610664	-0.256483	0.632435	-0.04582	0.932118	-0.416788	0.135025	-0.553138	0.089857	0.603258	0.311732	0.865619	0.094993	1.013042	0.04662	0.312075	0.527453	0.181885	0.420406	0.648137	0.009628	0.197287	0.716834	1.789929	0.012592	0.66747	0.170636	-0.433897	0.38957	0	0	strain	0	pd1074	1	strain	mix strain & pd1074	1	0	1	pd1074	0	pd1074	all pd1074 direction	1	0	pd1074	all pd1074 direction	1	0	0	pd1074	1	strain	0	pd1074	0	pd1074	mix strain & pd1074	1	1	0	strain	0	strain	0	strain	0	strain	all strain direction	1	3929_(e30)	98631.86719	8.4615E+11	inf	157	inf		942.8853	7.2890E+00	9.71	9.632541183		9.63	0.285684008	9.563829783	0.174156384	942.8859	0.036784635	1.0000E+12	942.8859	2485325	9.712164718	9.56	950552.1919	941.8785942	1	327522.0492	9.63	[m+h]+	0.258549736	942.8897	173	[m+h]+	5825337.007	15377658.68	195																
met_49	-0.759918	0.15569	1.474923	0.029823	-0.127187	0.693023	0.226359	0.652438	0.950805	0.081353	-0.651067	0.23982	0.370968	0.493094	0.66324	0.017204	0.768389	0.017939	-0.285158	0.624683	-0.857201	0.102689	-1.345833	0.011829	-0.933019	0.074589	-0.915529	0.000121	-0.353067	0.153087	0.319805	0.567018	0.185516	0.749965	-1.495279	0.006422	-0.416309	0.401634	0	1	pd1074	0	strain	0	strain	mix strain & pd1074	1	1	1	strain	0	strain	all strain direction	1	0	strain	all strain direction	1	1	0	pd1074	1	pd1074	0	pd1074	0	pd1074	all pd1074 direction	2	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	1946_(e30)	39342.39844	1.0000E+12	4.661849167	2	1.629353779	m|m+1.0034_1c13|m+2.0040_2c13|m+3.0067_3c13	431.1885	1.0000E+06	0.80	0.754239474	1.0000|0.1040|0.0000|0.0000	0.76	0.719024532	0.721774216	0.140867248	431.1887	0.084122555	1.0000E+12	431.1887	2036537.75	0.804649204	0.72	527227.6392	430.1814709	1	144246.6507	0.75	[m+h]+	0.205450669	431.1890	166	[m+h]+	1885165.757	7491442.672	166	2253	C48H75NO4	[M + Na]+	C48H75NO4	0.007537688	24.73863461	24.73863461	0	12	0.256602578	-2.384933218	2.384933218	1.022403952	752.5596	319.96	1946_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime319.96scanNumNApre
met_4902	0.649918	0.203138	-2.28851	0.004211	1.025151	0.002387	1.027977	0.071293	0.366795	0.527434	0.363984	0.499487	-0.371462	0.554309	-0.026326	0.933176	0.088593	0.80692	2.986782	0.001511	0.389164	0.432009	0.079127	0.866757	0.931255	0.079052	0.613124	0.007473	0.713097	0.008283	-0.619135	0.320511	1.30688	0.044084	1.3992	0.00949	0.721822	0.158	1	1	strain	0	strain	1	strain	all strain direction	2	0	1	pd1074	0	strain	mix strain & pd1074	1	0	pd1074	mix strain & pd1074	1	1	0	strain	0	strain	0	strain	0	strain	all strain direction	1	1	0	strain	0	strain	1	strain	0	pd1074	mix strain & pd1074	2		422061.5625	2.7717E+11	5.000075771	157	0.913818955		974.9467	5.3430E+01	9.71	9.695980689		9.70		9.662231557	0.095993975	974.9475	0.027569861	1.0000E+12	974.9474	4628790	9.713217688	9.66	1979177.001	973.9401407		1000000	9.70	[m+h]+	0.193759715	974.9487	184	[m+h]+	7965880.976	36883562.13	184																
met_4906	-1.006646	0.05886	1.357866	0.041013	0.223594	0.46806	-0.077732	0.882193	0.131667	0.801274	-0.065633	0.903636	0.296727	0.583937	0.330598	0.233994	0.342675	0.28953	0.343924	0.555699	-0.342802	0.489516	0.20522	0.661667	0.017634	0.972085	-0.070948	0.753796	-0.024442	0.920718	0.337389	0.577471	-0.346417	0.554	0.728509	0.14715	-0.349184	0.478964	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	1	strain	0	pd1074	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0		24816.50586	4.3850E+11	13.01554468	157	1.093866192		1005.9612	1.7002E+01	9.69	9.653805853		9.65	0.285337201	9.616167902	0.244285667	1005.9620	0.105470058	1.0000E+12	1005.9620	27767866	9.689868349	9.62	7757472.106	1004.954701		164363.9046	9.65	[m+h]+	0.322300092	1005.9628	187	[m+h]+	51521123.57	140989291.7	187																
met_4909	-0.724727	0.154436	1.941037	0.010689	0.344858	0.268724	0.084524	0.875094	0.35161	0.496161	0.092725	0.863793	0.372628	0.491172	0.505242	0.075835	0.555908	0.096588	0.672763	0.26281	-0.216952	0.667946	0.47861	0.315735	0.058156	0.908498	0.074675	0.741157	0.048287	0.845981	0.287995	0.626078	-0.470097	0.436901	0.924057	0.071482	-0.410474	0.406756	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	1	strain	0	strain	all strain direction	1	0	strain	all strain direction	1	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0		11467.1123	8.3333E+11	4.012525775	157	0.912798182		1020.9799	1.0248E+02	9.73	9.684808772		9.69	0.18776901	9.641638657	0.166239781	1020.9810	0.067225285	1.0000E+12	1020.9810	7820465.5	9.727494378	9.64	2185494.087	1019.973703		28497.76193	9.68	[m+h]+	0.211971537	1020.9819	210	[m+h]+	13085862.93	40546853.63	210																
met_4911	-0.500186	0.315497	0.60753	0.308578	0.075469	0.809134	-0.518813	0.338046	0.211207	0.687081	0.17072	0.758526	0.361319	0.506018	0.145708	0.595926	0.071597	0.822154	0.279099	0.63187	-0.156449	0.749136	0.504836	0.290703	0.206832	0.687146	0.166173	0.457851	-0.228331	0.35332	-0.581806	0.304381	-1.168823	0.065015	0.709174	0.150308	-0.083809	0.863708	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0		11209.22363	9.7826E+11	13.99200663	157	1.994161176		1046.9958	4.4321E+02	9.70	9.658920895		9.66	0.22245339	9.635316671	0.157958103	1046.9964	0.083031547	1.0000E+12	1046.9964	5869271.5	9.697124196	9.64	1964513.225	1045.989116		29723.83164	9.66	[m+h]+	0.184168125	1046.9973	184	[m+h]+	12467061.53	28943386.97	184																
met_4928	-0.628196	0.213973	3.2679	0.000826	0.186756	0.538165	0.204163	0.695076	0.088855	0.860583	0.40505	0.455572	0.494851	0.369071	0.51545	0.074958	0.523306	0.123995	0.286096	0.631699	-0.434861	0.380531	0.374378	0.433303	0.324846	0.524438	0.102144	0.648905	-0.047143	0.846832	0.154858	0.780835	-0.552533	0.351144	0.79193	0.108361	-0.437908	0.377026	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	1	strain	0	strain	all strain direction	1	0	strain	all strain direction	1	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0	4762_(e30)	67337.76563	1.0000E+12	4.000011116	157	1.118944608		1325.1548	1.0000E+06	9.68	9.654064904		9.65	0.285781935	9.614926532	0.11733222	1325.1568	0.064660685	1.0000E+12	1325.1568	1134832	9.677161854	9.61	332376.9912	1324.149481	1	193362.326	9.65	[m+h]+	0.165629074	1325.1581	170	[m+h]+	1195728.123	3891410.795	170																
met_493	0.392257	0.446867	1.212589	0.115262	0.211627	0.499532	0.080921	0.873891	0.465467	0.371909	0.276863	0.614966	-0.567883	0.30608	0.178559	0.528469	0.441705	0.179996	-0.076512	0.894728	-0.019228	0.968568	0.943302	0.059804	0.470054	0.362542	0.276055	0.223165	0.325631	0.186549	0.306102	0.575087	1.333879	0.050115	-0.560723	0.242566	0.407768	0.40978	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	1544_(e30)	51902.67969	1.0000E+12	3.462955164	10	1.244433176	m|m+1.0015_1c13|m+2.0030_2c13|m+3.0063_3c13|m+4.0131_4c13|m+1.9984_cl37@br81	188.0706	1.0000E+06	0.82	0.774940848	1.0000|0.1014|0.0000|0.0000|0.0000|0.0000	0.77	0.301843045	0.726560857	0.172762178	188.0708	0.106870073	1.0000E+12	188.0708	716047.4375	0.821815052	0.73	238216.1523	187.0635058	1	179124.9656	0.77	[m+h]+	0.225327797	188.0720	174	[m+h]+	1116763.72	3704529.263	174	484	C46H75NO4	[M + H]+	C46H75NO4	1	20.0962583	20.0962583	0	4	0.401722201	-1.783377325	1.783377325	-2.386627907	706.5752	384.07	1544_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime384.07scanNumNApre
met_4932	-0.78554	0.126425	-0.234484	0.692623	0.974536	0.003569	0.909691	0.101458	1.391159	0.018428	0.273938	0.60587	0.363835	0.506252	0.609352	0.032653	0.700868	0.035976	0.287776	0.624483	0.214791	0.699316	0.804697	0.102031	0.170448	0.729616	0.236408	0.306347	0.310861	0.212742	0.959013	0.098052	-0.0306	0.958783	1.493958	0.007367	-0.420874	0.39742	1	1	strain	1	strain	0	pd1074	mix strain & pd1074	2	1	0	pd1074	0	strain	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	1	0	0	strain	0	strain	0	strain	0	strain	mix strain & pd1074	0	4842_(e30)	54908.58203	1.0000E+12	4.008010018	157	1.248455937		1401.2061	1.0000E+06	9.71	9.671279165		9.67	0.364141752	9.634281234	0.150246703	1401.2081	0.082797866	1.0000E+12	1401.2081	1297277.875	9.705136785	9.63	371069.7479	1400.200841	1	228644.6625	9.67	[m+h]+	0.211644386	1401.2098	182	[m+h]+	1786888.684	6838566.28	182																
met_4935	-0.625763	0.217626	-0.617801	0.304746	0.881458	0.012431	0.85779	0.123632	1.063317	0.055489	0.485371	0.370482	0.463361	0.398234	0.481941	0.087774	0.488635	0.137775	0.163619	0.782571	-0.108265	0.831836	0.954785	0.057355	0.272995	0.585052	0.426265	0.074996	0.027683	0.909661	0.333928	0.541066	-0.650773	0.279824	2.663191	0.000142	-0.241515	0.622392	1	1	strain	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0		73497.20313	9.9474E+11	6.499735018	157	1.475888182		1414.2116	3.2347E+02	9.70	9.639747207		9.64	0.272694033	9.603048411	0.148550979	1414.2128	0.101322142	1.0000E+12	1414.2127	1151739.625	9.695683973	9.60	391690.8294	1413.205456		309030.7493	9.64	[m+h]+	0.193195126	1414.2137	190	[m+h]+	1921592.153	5485689.248	190																
met_4936	-0.714375	0.166219	-0.790657	0.194517	0.652765	0.060503	0.222156	0.68267	0.712657	0.177298	0.467064	0.397487	0.482959	0.398216	0.208719	0.456591	0.121876	0.7048	-0.021085	0.971135	-0.334638	0.501104	1.080865	0.034854	0.393202	0.441087	0.465586	0.053657	-0.153475	0.530487	0.00129	0.998122	-1.044979	0.095305	2.576228	0.000166	-0.114165	0.81522	0	1	strain	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	1	strain	0	pd1074	0	pd1074	mix strain & pd1074	2	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	4890_(e30)	78115.375	1.0000E+12	5.99865424	157	1.672244404		1425.2074	1.0000E+06	9.67	9.605324829		9.60	0.333429206	9.567743093	0.149547712	1425.2089	0.045998764	1.0000E+12	1425.2088	1404345.875	9.668466625	9.57	407894.8402	1424.201495	1	347573.5482	9.61	[m+h]+	0.22085871	1425.2102	187	[m+h]+	2028767.518	6657902.917	192																
met_4937	-0.543218	0.28027	-0.764946	0.209684	0.685541	0.045818	0.337085	0.527056	0.685427	0.192557	0.679428	0.265615	0.464242	0.40568	0.237581	0.39107	0.163564	0.608182	0.009446	0.987099	-0.435707	0.379508	1.123025	0.029956	0.464847	0.377781	0.525646	0.031593	-0.091574	0.70942	0.234595	0.671551	-0.820946	0.177858	2.54852	0.000169	-0.152261	0.755779	1	1	strain	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	1	0	strain	1	strain	0	pd1074	0	pd1074	mix strain & pd1074	2	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0		79447.84375	9.9457E+11	7.005379918	157	1.734413067		1426.2116	5.0660E+02	9.67	9.605523023		9.60	0.5450421	9.57249455	0.149394405	1426.2126	0.046007013	1.0000E+12	1426.2125	1546490.25	9.666006828	9.57	422953.7064	1425.20526		418352.7256	9.61	[m+h]+	0.193678385	1426.2137	181	[m+h]+	2066790.629	6674352.366	184																
met_4938	-0.490168	0.379737	-1.167045	0.069525	0.624767	0.075149	0.386093	0.467927	0.56078	0.278284	0.272783	0.639517	0.337621	0.544024	0.133771	0.630628	0.065837	0.837609	-0.132701	0.827206	0.57812	0.250532	0.872357	0.090289	0.561723	0.28689	0.685601	0.006448	0.112892	0.651578	0.119333	0.825833	-1.082563	0.097055	2.722697	0.000106	0.727786	0.154301	0	1	strain	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	1	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	4935_(e30)	31235.55859	1.0000E+12	3.754982981	157	1.402750727		1439.2232	1.0000E+06	9.71	9.661288513		9.66	0.499734506	9.617334324	0.169175771	1439.2247	0.119638827	1.0000E+12	1439.2246	1298288.375	9.7110325	9.62	505262.7387	1438.217346	1	145347.9268	9.66	[m+h]+	0.2120611	1439.2258	192	[m+h]+	2866128.96	7631892.899	192																
met_4939	-0.475722	0.371328	-1.295795	0.048756	0.586733	0.101137	0.469693	0.379651	0.647153	0.217549	0.382643	0.488985	0.474792	0.388247	0.201144	0.472715	0.105438	0.745947	0.082483	0.88923	0.493952	0.323461	0.96787	0.057341	0.793467	0.134706	0.627956	0.010812	0.138078	0.57918	0.045218	0.933917	-1.24687	0.054992	2.867753	0.000115	0.463228	0.353746	0	1	strain	0	strain	0	pd1074	mix strain & pd1074	1	0	1	pd1074	0	strain	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	1	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	strain	0	strain	mix strain & pd1074	0	4940_(e30)	32417.68359	1.0000E+12	7.000591451	157	1.478770664		1440.2269	1.0000E+06	9.71	9.659766666		9.66	0.454748775	9.620852328	0.168318896	1440.2283	0.128813591	1.0000E+12	1440.2283	1261709.875	9.712758959	9.62	508565.0019	1439.220991	1	163198.1987	9.66	[m+h]+	0.221314988	1440.2294	191	[m+h]+	2838145.968	7720115.309	191																
met_494	-0.22907	0.649605	0.63622	0.28714	0.312114	0.322622	0.241073	0.631592	0.966668	0.083717	-0.27161	0.608442	0.041755	0.939626	0.450407	0.101155	0.585455	0.064703	0.44795	0.447229	-0.376613	0.458968	1.1754	0.026344	0.01616	0.973646	-0.100207	0.659691	0.15035	0.537231	0.015916	0.976907	0.98838	0.110399	-0.599735	0.217258	-0.429916	0.38896	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	1	strain	0	pd1074	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0		56101.76172	9.0173E+11	5.009796326	10	1.479465661	m|m+1.0035_1c13|m+2.0078_2c13	220.1179	4.6754E+02	0.83	0.775745554	1.0000|0.0931|0.0034	0.78	0.748521537	0.759203727	0.171501153	220.1180	0.05659047	1.0000E+12	220.1180	819329.5	0.829747302	0.76	322539.926	219.1106821		180071.7719	0.78	[m+h]+	0.238464769	220.1180	172	[m+h]+	1347644.731	3293070.04	173																
met_4941	-0.498171	0.328147	-0.982219	0.11649	0.333613	0.344279	0.076233	0.885896	0.234339	0.647341	0.364951	0.513428	0.400718	0.470357	-0.003409	0.990135	-0.135784	0.669083	-0.087721	0.881604	0.196799	0.687692	1.133725	0.02912	0.478865	0.360356	0.588162	0.015693	-0.014678	0.953273	0.30911	0.58887	-1.605936	0.017841	2.577084	0.000225	0.293565	0.554165	0	1	strain	0	strain	1	pd1074	mix strain & pd1074	2	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	1	0	strain	1	strain	0	pd1074	0	strain	mix strain & pd1074	2	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	1		61768.94531	9.9441E+11	6.00260886	157	1.835325354		1452.2269	3.1543E+01	9.66	9.619669002		9.62	0.416970583	9.580964928	0.156401361	1452.2282	0.027599247	1.0000E+12	1452.2282	1290998	9.664729265	9.58	419619.4919	1451.220874		357341.1371	9.62	[m+h]+	0.220733872	1452.2295	174	[m+h]+	2223301.702	6156384.757	179																
met_4942	-0.092246	0.855405	-0.939455	0.129916	0.260373	0.447597	0.208374	0.696642	-0.267699	0.596383	0.748701	0.198553	0.42564	0.445631	-0.105333	0.701689	-0.275607	0.383146	-0.258108	0.660777	0.425072	0.393233	1.080281	0.037479	0.795383	0.135218	0.873028	0.000436	0.237616	0.344423	0.800216	0.188764	-0.809317	0.185012	2.843628	0.000085	0.766487	0.137152	0	1	strain	0	pd1074	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	1	0	strain	1	strain	0	pd1074	0	strain	mix strain & pd1074	2	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	5098_(e30)	77422.17969	9.8802E+11	inf	157	inf		1477.2381	1.1465E+01	9.71	9.636231271		9.64	0.454409643	9.593122611	0.157100753	1477.2396	0.045998775	1.0000E+12	1477.2396	1125878.5	9.708850939	9.59	341249.7743	1476.232283	1	254726.3233	9.64	[m+h]+	0.202365404	1477.2412	164	[m+h]+	1885267.027	5125089.794	167																
met_4952	-0.184475	0.715189	0.511481	0.43674	-0.049809	0.872708	0.149709	0.773041	-1.087816	0.057437	0.468725	0.389478	-0.504766	0.3797	-0.256908	0.371461	-0.174176	0.599821	0.918957	0.143547	0.639583	0.208686	-0.060886	0.8967	-0.043688	0.929005	0.084804	0.700873	0.189856	0.445855	-1.237661	0.039188	0.673513	0.260545	0.204977	0.663483	0.056213	0.908475	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	1	pd1074	mix strain & pd1074	1	1208_(e30)	69990.89063	1.0000E+12	10.99772509	157	1.281377809		1833.7061	1.0000E+06	9.69	9.632553414		9.63	0.272708884	9.567855879	0.159723798	1833.7092	0.027647052	1.0000E+12	1833.7090	3005774.5	9.686139091	9.57	766199.0877	1832.701688	1	231247.8829	9.63	[m+h]+	0.193294962	1833.7141	128	[m+h]+	4314390.907	13473780.34	139																
met_4956	-0.079	0.875987	0.930823	0.1518	0.303365	0.316952	-0.096306	0.856942	-0.050632	0.920009	-0.005379	0.991887	-0.086959	0.874853	0.105807	0.701875	0.170276	0.593844	0.327389	0.57802	0.10088	0.838078	0.317287	0.518247	-0.019191	0.971914	0.143738	0.520371	0.359973	0.151314	0.946461	0.109387	0.642677	0.293485	0.417004	0.388498	0.02516	0.959376	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	1228_(e30)	155660.7188	1.0000E+12	2.751583118	157	1.108726575		1853.7277	1.0000E+06	9.69	9.657153698		9.66	0.500185729	9.637311967	0.144050251	1853.7309	0.08309989	1.0000E+12	1853.7309	12410846	9.692428051	9.64	1393674.911	1852.723599	1	558787.8094	9.66	[m+h]+	0.202419598	1853.7348	116	[m+h]+	5013735.419	43114052.74	116																
met_496	-0.292738	0.555713	-1.841001	0.012215	-0.407617	0.218502	-1.400182	0.019105	-0.824179	0.121063	-0.157829	0.777871	-0.478229	0.389415	-1.032106	0.000484	-1.251091	0.000342	-1.281342	0.051075	-0.664254	0.189387	-0.608901	0.211916	-0.311824	0.539451	-0.202296	0.380015	-0.967228	0.000209	-1.618972	0.011253	-1.615502	0.01779	0.782501	0.147706	-0.565297	0.260628	0	0	strain	0	pd1074	1	pd1074	mix strain & pd1074	1	1	1	pd1074	1	pd1074	all pd1074 direction	2	0	pd1074	all pd1074 direction	2	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	1	0	pd1074	0	pd1074	0	pd1074	1	pd1074	all pd1074 direction	2	2338_(e30)	19521.95117	5.6075E+10	2.659583847	11	1.136735114		784.5851	3.5151E+01	4.30	4.279266424		4.28	0.545302071	4.259888114	0.256843132	784.5859	0.090182941	1.0000E+12	784.5859	822933376	4.299046315	4.26	514588636	761.5967135	1	60973.67509	4.28	[m+na]+	0.450165434	784.5863	214	[m+na]+ |[m+na]+ +1|[m+na]+ +2|[m+na]+ +3|[m+na]+ +4|[m+2na-h]+|[m+ch3coona+nh4]+|[2m+2na-h]+ |[2m+2na-h]+ +1|[2m+2na-h]+ +2|[2m+2na-h]+ +3|[2m+2na-h]+ +4|[2m+2na-h]+ +5	2933142929	5042366953	214	1507	C45H86NO7P	[M + H]+	C45H86NO7P	0.668341709	24.07484819	24.07484819	0	6	0.619298057	-2.744467439	2.744467439	1.826133177	784.6229	321.95	2338_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime321.95scanNumNApre
met_4960	-0.595537	0.245419	0.352729	0.550313	-0.327775	0.319027	-0.453678	0.374832	-1.125675	0.046843	0.339118	0.53162	-0.014921	0.978087	-0.32461	0.23824	-0.431566	0.176427	0.073382	0.899541	-0.224045	0.655901	-0.11591	0.806211	0.281641	0.584265	0.132955	0.554212	-0.258283	0.300694	-0.349095	0.53521	-1.554959	0.020739	1.002153	0.047467	0.081511	0.867457	0	1	strain	1	pd1074	1	pd1074	mix strain & pd1074	3	0	0	strain	0	pd1074	mix strain & pd1074	1	0	pd1074	mix strain & pd1074	1	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	1	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	1		100840.9219	1.0000E+12	3.504763938	157	0.995066312		1890.7380	1.0000E+06	9.65	9.632049189		9.63	0.384665466	9.570740168	0.132229359	1890.7407	0.064756954	1.0000E+12	1890.7405	6508538	9.650005943	9.57	1261893.979	1889.733205		275131.4168	9.63	[m+h]+	0.193249106	1890.7440	171	[m+h]+	4318416.78	17827187.71	171																
