featureID	effect_AUM2073	pval_AUM2073	flag_sig_AUM2073	effect_CB4856	pval_CB4856	flag_sig_CB4856	effect_CX11314	pval_CX11314	flag_sig_CX11314	effect_DL238	pval_DL238	flag_sig_DL238	effect_KJ550	pval_KJ550	flag_sig_KJ550	effect_N2	pval_N2	flag_sig_N2	effect_NS	pval_NS	flag_sig_NS	effect_RB2011	pval_RB2011	flag_sig_RB2011	effect_RB2055	pval_RB2055	flag_sig_RB2055	effect_RB2347	pval_RB2347	flag_sig_RB2347	effect_RB2550	pval_RB2550	flag_sig_RB2550	effect_CM	pval_CM	flag_sig_CM	effect_UGT	pval_UGT	flag_sig_UGT	effect_UGT49	pval_UGT49	flag_sig_UGT49	effect_UGT60	pval_UGT60	flag_sig_UGT60	effect_VC1265	pval_VC1265	flag_sig_VC1265	effect_VC2524	pval_VC2524	flag_sig_VC2524	ms2_id	min_height	mean_sn	max_right_on_left_assymetry	clique	mean_right_on_left_assymetry	isotopic_pattern_annot	min_mz	min_sn	max_rt	mean_rt_cor	raw_isotopic_pattern	rt	min_right_on_left_assymetry	min_rt_cor	mean_peakwidth	mean_mz	min_peakwidth	max_sn	mz	max_height	max_rt_cor	min_rt	mean_height	neutral_mass	num_clustered_ms2	min_intensity	mean_rt	main_peak	max_peakwidth	max_mz	num_detection	annotations	mean_intensity	max_intensity	total_detection	rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks_ppm	medianAbsoluteMassErrorFragmentP	massErrorPrecursor_ppm_	ionMass	retentionTimeInSeconds	id
met_2057	0.263607	0.592953	0	-0.054989	0.929407	0	1.106415	0.046385	1	0.231237	0.649024	0	0.084217	0.878046	0	-0.302324	0.575936	0	0.251589	0.361899	0	0.628294	0.298434	0	0.364828	0.459796	0	0.194479	0.678221	0	-0.70526	0.173957	0	0.142292	0.524974	0	0.401366	0.110697	0	1.508365	0.01599	1	0.706059	0.247558	0	0.369983	0.433949	0	-0.303573	0.569906	0	552_(e30)	12158.68066	2.4242E+11	2.252972554	106	0.979382688		780.5542	7.8355E+01	5.30	5.257836482		5.26	0.414321186	5.223719173	0.208553929	780.5547	0.114501277	1.0000E+12	780.5547	10043787	5.303537371	5.22	2005343.374	781.5619539	1	56513.07634	5.26	[m-h]-	0.280765851	780.5557	198	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[m-2h+k]-	10822793.23	64531479.46	198	1047	C51H75NO5	[M - H]-	C51H75NO5	0.422613065	1	1	0	1	0	NaN	NaN	-1.983263859	780.5557	323.38	552_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime323.38scanNumNApre
met_2060	-0.417581	0.399449	0	0.40168	0.543418	0	-0.322307	0.553544	0	1.048312	0.088453	0	-0.089696	0.867182	0	0.160228	0.764918	0	0.267724	0.357926	0	-0.520125	0.450545	0	-0.118301	0.809294	0	1.063252	0.051522	0	0.406225	0.415679	0	0.159456	0.482151	0	-0.233332	0.346948	0	-0.539472	0.33135	0	-0.76562	0.206319	0	0.419331	0.382671	0	-0.065125	0.893914	0	42_(e30)	10201.5625	4.7087E+11	7.970335072	106	2.014305208		673.5625	4.5314E+03	5.25	5.228839259		5.23	0.998921542	5.209349028	0.261912887	673.5630	0.076856449	1.0000E+12	673.5630	18665598	5.248766043	5.21	8042246.696	674.5702943	1	28212.42983	5.23	[m-h]-	0.375940268	673.5634	206	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	39455591.79	82692154.04	206	37	C36H70NO8P	[M - H]-	C36H70NO8P	1	49.7197187	49.7197187	0	13	0.922754433	-1.193188713	1.193188713	1.588817674	674.4777	236.39	42_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime236.39scanNumNApre
met_2062	0.197887	0.687232	0	2.858415	0.002318	1	-0.126617	0.815308	0	-0.345924	0.501145	0	0.151237	0.793491	0	0.76999	0.176825	0	0.340093	0.250911	0	-0.337378	0.563553	0	-0.311134	0.530965	0	-0.168421	0.719311	0	0.525838	0.297536	0	0.164997	0.461967	0	-0.059939	0.806041	0	0.395976	0.481775	0	-0.762217	0.209208	0	0.859576	0.083767	0	-0.170148	0.729162	0	1262_(e30)	67527.79688	8.7245E+11	2.827356424	106	1.493620433		880.6066	4.6041E+02	5.28	5.257543593		5.26	0.597213964	5.234555859	0.202144679	880.6070	0.131423534	1.0000E+12	880.6070	3745691.25	5.284935525	5.23	821421.8981	881.6142436	1	339819.0274	5.26	[m-h]-	0.289034188	880.6077	196	[m-h]- |[m-h]- +1	3716744.504	14825041.7	196																
met_2065	1.067712	0.048474	1	2.501249	0.003814	1	0.547396	0.327304	0	-0.254535	0.626854	0	0.383927	0.481682	0	0.40375	0.456667	0	0.478386	0.103437	0	-0.047274	0.935155	0	0.65604	0.197833	0	0.517367	0.281406	0	0.569529	0.26881	0	0.82148	0.000644	1	0.68668	0.007216	1	1.25744	0.051235	0	1.273606	0.052385	0	2.672261	0.000122	1	0.360989	0.465907	0		24148.5	1.0000E+12	2.498304515	106	1.096950487		596.5262	1.0000E+06	5.26	5.235379362		5.23	0.352621787	5.205779459	0.178328497	596.5266	0.121565644	1.0000E+12	596.5266	1528403.5	5.260940871	5.21	214563.3727	597.5338763		94937.01679	5.24	[m-h]-	0.301125601	596.5269	195	[m-h]-	988379.7661	6631788.682	195																
met_21	0.015608	0.974861	0	-0.351952	0.551017	0	0.524045	0.307015	0	1.240915	0.028974	1	-0.309425	0.560071	0	0.52187	0.354504	0	0.500763	0.071928	0	0.747258	0.242944	0	0.386265	0.435476	0	0.906451	0.075425	0	-0.267317	0.590256	0	0.124084	0.578217	0	0.290183	0.239257	0	0.192347	0.728679	0	0.699638	0.257482	0	0.246986	0.601746	0	-0.257033	0.600885	0	23_(e30)	10741.00977	1.0000E+12	4.017486447	2	1.986054897	m|m+1.0033_1c13|m+1.9999_br81	243.1350	1.0000E+06	0.79	0.75557935	1.0000|0.1085|0.0000	0.75	0.499924364	0.728758207	0.123845662	243.1351	0.076210516	1.0000E+12	243.1351	3132998	0.790251426	0.73	231530.2801	244.142416	1	48260.8742	0.76	[m-h]-	0.194520148	243.1354	189	[m-h]-	606916.8729	7222405.494	189	102	C41H83NO5	[M - H]-	C41H83NO5	1	32.10957224	32.10957224	0	16	0.85141425	-4.091256777	4.091256777	1.423371948	668.6208	405.6	23_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime405.6scanNumNAprec
met_2138	-0.040427	0.93402	0	1.751231	0.016788	1	-0.216557	0.692718	0	-0.262345	0.608298	0	-0.347166	0.559087	0	0.605447	0.275974	0	0.286017	0.316828	0	0.328453	0.573417	0	-0.281937	0.567779	0	0.112358	0.810884	0	0.184819	0.712824	0	0.100446	0.65382	0	-0.181164	0.457745	0	-0.299455	0.591303	0	-1.018093	0.102341	0	0.691885	0.154806	0	-0.06767	0.890432	0	1083_(e30)	10761.94727	5.7971E+10	3.990814744	110	2.06413431		852.5757	1.2455E+03	4.44	4.415969924		4.42	0.498910602	4.397838113	0.248560534	852.5762	0.086560171	1.0000E+12	852.5762	56031824	4.436448595	4.40	13645348.78	853.5834291	1	51877.05836	4.42	[m-h]-	0.357174101	852.5769	207	[m-h-h20]-|[m-h]- |[m-h]- +1	62807296.59	268089130.2	207																
met_2139	0.214428	0.671217	0	-0.381796	0.548455	0	-0.766926	0.146547	0	-1.262669	0.02791	1	-0.009009	0.986585	0	0.261929	0.62668	0	-0.527866	0.061645	0	-1.200607	0.064492	0	0.060167	0.902209	0	-0.311049	0.515115	0	0.4025	0.416864	0	0.207905	0.355694	0	-0.424252	0.093286	0	-1.163245	0.061874	0	-1.089785	0.087227	0	1.095097	0.03291	1	0.120401	0.806014	0	1243_(e30)	20690.58594	7.5385E+11	4.990990298	110	2.26359092		878.5907	4.8613E+02	4.43	4.406890625		4.41	0.748114188	4.388799632	0.186206529	878.5914	0.11544723	1.0000E+12	878.5913	11547907	4.426897421	4.39	3387232.714	843.6219411	1	79969.32107	4.41	[m+cl]-	0.316996161	878.5921	195	[m-h]-|[m+cl]- |[m+cl]- +1|[m+cl]- +2|[m+cl]- +3	16092385.83	53241397.48	195																
met_2141	0.272531	0.590144	0	-2.219342	0.005068	1	-0.186361	0.75666	0	-1.078102	0.051002	0	0.467719	0.386557	0	-0.621296	0.263181	0	-0.882594	0.003601	1	-0.883514	0.151772	0	0.009037	0.985723	0	-1.461091	0.013969	1	-0.429273	0.387217	0	0.005475	0.98119	0	-0.581874	0.024438	1	-1.183006	0.094485	0	-0.982963	0.132138	0	-0.07637	0.872183	0	0.483695	0.33668	0	529_(e30)	15729.35352	5.0505E+11	3.331508011	110	1.969145401		776.5235	1.5192E+02	4.45	4.416816835		4.42	0.210948314	4.395944347	0.220724514	776.5239	0.086702098	1.0000E+12	776.5239	8707308	4.448944528	4.40	2196103.524	777.5312213	1	49404.8144	4.42	[m-h]-	0.365425895	776.5247	198	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	10423250.36	38377118.97	198	69	C41H80NO10P	[M - H]-	C41H80NO10P	1	39.4297523	39.4297523	0	8	0.700215196	-2.384313157	2.384313157	1.148756867	776.5456	238.8	529_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime238.8scanNumNAprec
met_2163	0.009226	0.98528	0	3.904251	0.000472	1	-0.097049	0.854438	0	-1.289755	0.025643	1	0.35152	0.546043	0	0.692154	0.215246	0	0.107955	0.725546	0	-0.55168	0.354679	0	-0.184051	0.707021	0	0.002065	0.99648	0	0.476027	0.341136	0	0.244213	0.285095	0	0.009535	0.968402	0	0.296182	0.590208	0	-0.134073	0.817346	0	1.280315	0.01688	1	-0.207401	0.672224	0		23428.97461	9.0551E+11	2.492986837	110	1.002411955		1663.1640	2.4234E+01	4.45	4.427161529		4.43	0.299393502	4.39934091	0.129153553	1663.1664	0.07496474	1.0000E+12	1663.1662	614537.75	4.450255398	4.40	191513.97	1664.173466		89015.75269	4.43	[m-h]-	0.235704465	1663.1708	127	[m-h]-	743382.9393	2344237.629	127																
met_2184	0.320136	0.516323	0	-0.295942	0.615476	0	-0.357884	0.491413	0	-0.683752	0.195588	0	0.047638	0.928188	0	-0.139539	0.7945	0	-0.374616	0.166435	0	0.423161	0.470483	0	0.244119	0.619235	0	0.569778	0.235319	0	-0.333099	0.501585	0	0.208286	0.345765	0	0.151793	0.534662	0	0.583887	0.304059	0	-0.062127	0.921574	0	0.206802	0.661254	0	-0.155719	0.756257	0	638_(e30)	59902.59766	4.7486E+11	3.508322267	114	1.854936374		792.5551	1.8536E+01	4.86	4.82632914		4.83	0.334122971	4.804171135	0.251748202	792.5557	0.130475738	1.0000E+12	792.5557	1494875.25	4.860168109	4.80	498667.3187	793.5629667	1	367508.5079	4.83	[m-h]-	0.366396732	792.5565	179	[m-h]-	3817985.999	10551017.51	179	183	C42H84NO10P	[M - H]-	C42H84NO10P	1	20.7091276	20.7091276	0	5	0.689099335	-2.405759442	2.405759442	1.756212189	792.5774	300.5	638_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime300.5scanNumNAprec
met_2199	0.324553	0.509868	0	0.834041	0.201773	0	-0.021785	0.966043	0	0.038218	0.939158	0	0.656175	0.234729	0	0.697625	0.211331	0	0.319047	0.243553	0	-0.136584	0.813697	0	0.451017	0.368435	0	0.682835	0.15938	0	1.044098	0.057613	0	0.802151	0.000646	1	0.408935	0.097701	0	0.12256	0.821089	0	0.530041	0.380649	0	2.087765	0.000771	1	0.703044	0.168087	0		34676.09766	1.0000E+12	2.806032582	114	1.41049322		1617.1806	1.0000E+06	4.87	4.838346257		4.83	0.499768342	4.79804924	0.175571341	1617.1822	0.11426361	1.0000E+12	1617.1822	6676755.5	4.873412547	4.80	455726.9574	1618.18946		118139.2021	4.84	[m-h]-	0.233977389	1617.1839	196	[m-h]-	2102219.532	25402240.34	196																
met_2205	0.150758	0.758579	0	-2.964022	0.002198	1	-0.176673	0.737032	0	-0.449671	0.387282	0	0.010506	0.984191	0	-0.485012	0.392198	0	-0.606978	0.039656	1	-0.203079	0.725979	0	-0.066159	0.894249	0	-1.17637	0.026232	1	-0.399535	0.420069	0	-0.133812	0.556962	0	-0.438415	0.077177	0	-1.212461	0.05717	0	-0.607711	0.317919	0	-0.391183	0.413632	0	0.737317	0.160886	0	188_(e30)	10265.75195	2.0488E+11	3.502974002	116	2.163836597		714.5446	2.6791E+01	6.18	6.149925652		6.15	0.497643891	6.116955085	0.252980665	714.5450	0.086718553	1.0000E+12	714.5451	24747880	6.175680373	6.12	9448047.712	715.5523468	1	45726.98082	6.15	[m-h]-	0.327187683	714.5456	205	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[2m-h]-	47654310.09	122864572.7	205	834	C40H78NO7P	[M - H]-	C40H78NO7P	0.708040201	15.15824334	15.15824334	0	4	0.560295135	-3.057714029	3.057714029	2.919315093	714.5464	331.32	188_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime331.32scanNumNApre
met_2206	-0.373032	0.450038	0	1.034847	0.109565	0	-0.757304	0.217146	0	1.11048	0.059501	0	-0.819744	0.15156	0	0.110829	0.837607	0	0.356056	0.230389	0	-1.917985	0.012716	1	-0.360509	0.467447	0	0.979052	0.063282	0	-0.086316	0.860023	0	-0.029629	0.896317	0	-0.479934	0.054347	0	-0.537342	0.33131	0	-0.310994	0.597691	0	0.297312	0.529395	0	-0.337716	0.493501	0	148_(e30)	13422.46973	2.3645E+11	3.257232552	116	2.198448953		701.5939	1.0492E+04	6.17	6.152429546		6.15	1.002181764	6.131586435	0.277709991	701.5944	0.076860554	1.0000E+12	701.5944	21679612	6.174001317	6.13	8713619.935	702.6017108	1	47767.79507	6.15	[m-h]-	0.34660143	701.5950	203	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[m-h]- +4|[2m-h+cl]2-	44066129.05	101085161.3	203	1353	C34H44F3N7O6	[M - H]-	C34H44F3N7O6	0.161306533	13.70582039	13.70582039	0	9	0.384145033	-1.302583794	3.258807129	-3.759445344	702.3206	120.83	148_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime120.83scanNumNApre
met_2208	-0.553198	0.273894	0	-5.727992	0.000316	1	0.175119	0.736098	0	0.337463	0.5057	0	-1.992915	0.003035	1	-0.27501	0.62891	0	-0.104034	0.72916	0	-0.596283	0.316303	0	2.128398	0.001014	1	0.735262	0.137855	0	-0.349152	0.482808	0	-0.282237	0.222261	0	0.231515	0.393745	0	-0.825374	0.147901	0	2.963482	0.000931	1	-0.528205	0.272097	0	0.139529	0.775396	0	317_(e30)	11904.01172	3.4518E+11	4.393452822	116	1.730143164		740.5603	1.8370E+01	6.16	6.123141971		6.12	0.16647108	6.054463063	0.359803726	740.5608	0.084058601	1.0000E+12	740.5608	23801718	6.16067977	6.05	4319112.95	741.5680664	1	63583.01823	6.12	[m-h]-	0.51503054	740.5617	195	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[2m-2h+na]-	40236329.6	211228286.3	197	745	C44H87NO7	[M - H]-	C44H87NO7	0.830653266	1	1	0	1	0	NaN	NaN	2.055415522	740.6425	400.64	317_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime400.64scanNumNApre
met_2209	-0.300835	0.544181	0	2.339258	0.003906	1	-0.089786	0.868176	0	-0.605311	0.277211	0	-0.009951	0.985463	0	0.708195	0.204948	0	0.314214	0.289472	0	0.039367	0.945649	0	-0.084783	0.862979	0	-0.092376	0.843519	0	0.218973	0.656103	0	0.034536	0.87904	0	0.263577	0.275254	0	1.036865	0.075154	0	0.271329	0.643417	0	1.278958	0.018184	1	-0.500117	0.315679	0	2177_(e30)	42824.58984	1.0000E+12	2.575344946	116	1.489888791		624.5574	1.0000E+06	6.24	6.18367389		6.19	0.598183123	6.146753169	0.229192754	624.5577	0.160598101	1.0000E+12	624.5578	2198483.75	6.24029098	6.15	503550.8243	625.5650295	1	283514.9478	6.18	[m-h]-	0.309391604	624.5581	196	[m-h]- |[m-h]- +1|[m-h]- +2	3159833.256	12096236.17	196	680	C14H21O2	[M - H]-	C14H21O2	0.913065327	5.431550216	5.431550216	0	2	0.047456178	-0.680863067	2.855242771	-0.356398137	220.1468	66.72	2177_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime66.72scanNumNAprec
met_2210	0.230179	0.642313	0	-4.041231	0.000533	1	0.981288	0.096749	0	0.490112	0.366213	0	-0.498911	0.358346	0	0.28625	0.59889	0	0.238587	0.442203	0	0.200275	0.733875	0	-0.227198	0.642987	0	-0.794698	0.112781	0	-0.423674	0.393451	0	-0.023252	0.918119	0	0.033804	0.89455	0	2.753875	0.000958	1	-0.477344	0.421494	0	0.810538	0.102442	0	0.042837	0.931348	0	401_(e30)	10322.98145	1.0732E+11	1.700716482	116	1.057336123		754.5753	1.7499E+03	6.16	6.135371771		6.14	0.55607661	6.112082964	0.213626161	754.5757	0.095959674	1.0000E+12	754.5757	29738190	6.16067977	6.11	6459391.729	755.5830114	1	48906.56838	6.14	[m-h]-	0.26359315	754.5763	205	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	34892388.63	162782984.1	205	782	C46H93NO6	[M - H]-	C46H93NO6	0.802512563	1	1	0	1	0	NaN	NaN	-0.415061534	754.6927	450.45	401_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime450.45scanNumNApre
met_2214	0.102799	0.834398	0	1.119898	0.079025	0	-0.39778	0.466274	0	0.071186	0.887344	0	0.075066	0.89049	0	0.517141	0.349244	0	0.260245	0.347134	0	-0.598304	0.315944	0	-0.264821	0.589832	0	-0.024421	0.958332	0	-0.045191	0.926588	0	0.007837	0.97149	0	-0.244685	0.307863	0	0.058003	0.914634	0	-0.52132	0.379472	0	0.079083	0.865872	0	-0.183608	0.708062	0	1418_(e30)	49860.02734	7.1939E+11	2.500975829	116	1.358027929		908.6378	1.5781E+02	6.19	6.172496645		6.17	0.581770033	6.146904827	0.199649693	908.6383	0.141015084	1.0000E+12	908.6383	1784850.875	6.194577515	6.15	547841.4797	909.6455679	1	202606.5583	6.17	[m-h]-	0.298937936	908.6392	196	[m-h]- |[m-h]- +1|[m-h]- +2	2587057.686	7304612.093	196																
met_2272	-0.606954	0.228862	0	-0.089931	0.897787	0	0.3375	0.504298	0	-0.025401	0.961426	0	-0.163723	0.762106	0	-0.117108	0.826856	0	0.048741	0.860133	0	0.502807	0.394589	0	0.762658	0.183076	0	0.703525	0.1504	0	-0.428031	0.399309	0	-0.085358	0.704988	0	0.062263	0.80705	0	-0.567406	0.330606	0	0.195971	0.749459	0	0.205385	0.661541	0	-0.72379	0.169559	0	537_(e30)	13909.00977	1.2808E+11	2.00201328	118	1.008894044		778.5390	3.4097E+02	4.96	4.927143894		4.93	0.667741195	4.899907	0.210845225	778.5394	0.115899148	1.0000E+12	778.5394	42890360	4.960085964	4.90	8025505.445	743.5699918	1	58936.89503	4.93	[m+cl]-	0.261655833	778.5401	203	[m+cl]- |[m+cl]- +1|[m+cl]- +2|[m-2h+k]-|[m+cl]- +3	43567379.74	225322267.5	203	1025	C39H73N9O7	[M - H]-	C39H73N9O7	0.451758794	2.557624073	2.557624073	0	3	0.136071887	3.157102309	3.157102309	3.828580866	778.559	316.05	537_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime316.05scanNumNApre
met_2273	0.495567	0.320404	0	-1.553472	0.024073	1	-1.150755	0.040804	1	1.716432	0.006789	1	-0.170293	0.748078	0	0.099235	0.854132	0	-0.205768	0.491284	0	-0.493446	0.410397	0	1.175125	0.030073	1	1.007159	0.055484	0	0.85719	0.100018	0	0.469991	0.039742	1	0.666473	0.01163	1	-0.004846	0.992952	0	3.322816	0.000393	1	0.596522	0.240551	0	0.406962	0.411004	0	83_(e30)	34578.86719	9.7449E+11	2.16613897	118	1.113627529		686.5133	4.1113E+02	4.96	4.931525435		4.93	0.499649059	4.905721658	0.182267339	686.5138	0.113453479	1.0000E+12	686.5138	1806638.625	4.958839991	4.91	356740.7543	687.5210826	1	145411.734	4.93	[m-h]-	0.252395541	686.5146	196	[m-h]- |[m-h]- +1|[m-h]- +2	1848869.495	12049916.76	196	882	C42H77N3O4	[M - H]-	C42H77N3O4	0.61758794	1.587221967	1.587221967	0	2	0.038852914	0.486201583	0.486201583	4.177923687	686.587	411.43	83_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime411.43scanNumNApre
met_2274	0.320402	0.516159	0	-5.473887	0.00016	1	-1.502526	0.012306	1	1.177749	0.039783	1	-0.538364	0.320888	0	0.336195	0.543648	0	-0.218421	0.499415	0	-0.176823	0.762377	0	0.984722	0.06914	0	1.354736	0.011395	1	0.614287	0.238665	0	0.505792	0.027785	1	0.39892	0.11841	0	-0.639068	0.254477	0	1.428858	0.036952	1	0.756376	0.131736	0	0.595281	0.236269	0	238_(e30)	95951.25	8.7245E+11	1.780419869	118	0.996845527		724.5290	1.0313E+02	4.94	4.908402573		4.91	0.53289513	4.882671395	0.211264588	724.5295	0.122059495	1.0000E+12	724.5295	4370660	4.937272543	4.88	1581942.037	725.5368162	1	447554.8499	4.91	[m-h]-	0.271696673	724.5301	196	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	8325128.043	28357574.08	196	365	C41H76NO7P	[M - H]-	C41H76NO7P	0.999497487	10.77026447	10.77026447	0	8	0.818239259	-3.227251073	3.227251073	1.015900929	724.5294	310.48	238_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime310.48scanNumNApre
met_2275	0.434812	0.390081	0	-0.356303	0.542885	0	0.373463	0.462031	0	0.294564	0.560134	0	-0.303424	0.596752	0	-0.300821	0.577776	0	0.037643	0.887472	0	0.429294	0.465944	0	0.264356	0.594969	0	-0.117145	0.803129	0	-0.954548	0.097502	0	-0.110866	0.623127	0	0.078491	0.753604	0	0.787669	0.165379	0	-0.209794	0.718667	0	-0.187837	0.689135	0	-0.432409	0.409654	0	399_(e30)	12866.25879	4.8769E+11	4.672447793	118	1.239572426		754.5388	1.4013E+03	4.97	4.935415517		4.94	0.262106628	4.904680373	0.343286968	754.5393	0.164022464	1.0000E+12	754.5393	27920146	4.969429307	4.90	8253455.054	755.5465712	1	44939.65561	4.94	[m-h]-	0.580185117	754.5402	203	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	60912345.45	220862569.5	203	236	C43H82NO7P	[M - H]-	C43H82NO7P	1	14.04390238	14.04390238	0	7	0.704749022	-3.718223111	3.718223111	1.969126933	754.5771	387.23	399_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime387.23scanNumNApre
met_23	-0.375304	0.462735	0	-0.288464	0.620871	0	0.260242	0.606099	0	0.351987	0.535983	0	-0.622278	0.25164	0	0.025094	0.962702	0	0.100442	0.712802	0	0.821308	0.182393	0	-0.54881	0.281947	0	0.378931	0.422996	0	-0.445685	0.392463	0	-0.203653	0.358776	0	-0.015689	0.950367	0	-0.56937	0.30512	0	1.364188	0.037102	1	-0.1669	0.722047	0	-0.37411	0.450414	0		10302.04785	1.0000E+12	8.032192829	2	2.238678681	m|m+0.4996_1c13|m+0.9958_cl37@br81	256.0771	1.0000E+06	0.78	0.760445674	1.0000|0.0000|0.0000	0.76	0.395418869	0.737634395	0.096135208	256.0772	0.066194359	1.0000E+12	256.0772	536043.5625	0.780855359	0.74	151482.2721	257.0845036		30590.00469	0.76	[m-h]-	0.160512273	256.0775	169	[m-h]-	391897.4247	1583238.435	169																
met_2309	0.114607	0.82073	0	-0.74725	0.321857	0	-0.518005	0.386378	0	-2.299218	0.001148	1	0.588729	0.276648	0	-0.603794	0.292861	0	-0.958697	0.002991	1	-2.75338	0.00246	1	0.017097	0.972473	0	-0.652888	0.212574	0	0.136209	0.785166	0	0.259268	0.262296	0	-0.75312	0.007059	1	-2.785916	0.000583	1	-1.348847	0.057443	0	0.139176	0.770135	0	1.252695	0.022525	1	446_(e30)	11178.39453	3.7736E+11	3.120940632	119	1.479059703		762.5078	1.8437E+02	3.97	3.949530671		3.95	0.529131653	3.932495626	0.331309028	762.5084	0.087014095	1.0000E+12	762.5085	80466600	3.966962246	3.93	20856148.75	763.5157319	1	43220.46753	3.95	[m-h]-	0.43813675	762.5089	212	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[2m-h]-	106861137.4	357394477.2	212	75	C40H78NO10P	[M - H]-	C40H78NO10P	1	38.40270655	38.40270655	0	13	0.925265718	-1.930590579	1.930590579	0.579815064	762.5295	219.35	446_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime219.35scanNumNApre
met_2311	-0.075392	0.877513	0	-0.433518	0.462411	0	0.773897	0.142514	0	0.39104	0.442317	0	-0.244488	0.644272	0	-0.084279	0.876599	0	0.200925	0.456746	0	0.340151	0.560609	0	0.37576	0.471627	0	0.119169	0.800203	0	-0.59593	0.265449	0	-0.127169	0.567192	0	0.089382	0.721737	0	-0.483973	0.384912	0	1.04733	0.093536	0	0.398511	0.400058	0	-1.048702	0.048799	1	971_(e30)	13916.87598	7.0755E+10	3.22532408	119	1.877346767		838.5599	2.1040E+02	3.96	3.940879642		3.94	0.69142459	3.912357132	0.298583276	838.5605	0.116059513	1.0000E+12	838.5606	68024240	3.963470278	3.91	25358194.29	839.5678564	1	53467.62567	3.94	[m-h]-	0.430170182	838.5611	212	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[m-h]- +4	144787213.3	407287436.3	212	1028	C45H77N9O6	[M - H]-	C45H77N9O6	0.448743719	1	1	0	1	0	NaN	NaN	2.737041017	838.5947	406.03	971_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime406.03scanNumNApre
met_2340	0.39574	0.443206	0	-0.366342	0.591053	0	0.377554	0.511225	0	-1.262654	0.037892	1	0.717088	0.197242	0	0.16022	0.764908	0	-0.21998	0.45832	0	-0.719232	0.235412	0	0.149355	0.759996	0	-0.934682	0.089759	0	-0.246427	0.616216	0	0.162352	0.483453	0	-0.399376	0.107678	0	-1.273985	0.051689	0	-0.405611	0.493431	0	0.186296	0.696821	0	0.373781	0.456206	0		17575.88672	3.1795E+11	3.65892316	119	1.134728436		1557.0665	7.3832E+01	3.97	3.946755963		3.95	0.331147912	3.925758877	0.148549672	1557.0679	0.076456459	1.0000E+12	1557.0678	1763540.75	3.965983645	3.93	508328.3894	1558.075071		48099.7886	3.95	[m-h]-	0.223804679	1557.0702	195	[m-h]-	1783481.613	5846978.898	195																
met_2341	0.539908	0.30788	0	-0.093524	0.88311	0	0.602458	0.286932	0	-1.12828	0.047704	1	0.808758	0.146288	0	0.235147	0.66298	0	-0.08389	0.770339	0	-0.839525	0.177279	0	0.319163	0.517992	0	-0.536064	0.289378	0	-0.160466	0.743332	0	0.335723	0.142183	0	-0.277484	0.263241	0	-1.131981	0.074696	0	-0.060549	0.91749	0	0.52058	0.276169	0	0.420406	0.398282	0		19151.50977	4.8889E+11	inf	119	inf		1558.0687	6.4009E+01	3.97	3.945950831		3.95		3.926167122	0.112703907	1558.0715	0.065331837	1.0000E+12	1558.0714	832963.5625	3.966435135	3.93	264952.2202	1559.078712		39244.53579	3.95	[m-h]-	0.176914536	1558.0748	180	[m-h]-	862956.0024	2930513.66	180																
