primary_fbgn,symbol,chrom,start,end,strand,upstream_start,upstream_end,motif_count,motif_positions,motif_eval
FBgn0031802,ppk7,2L,6352324,6354331,-,6350324,6356331,1,6352208,4.6e-09
FBgn0086681,Mst36Fa,2L,18675183,18676998,-,18673183,18678998,1,18677717,4.6e-09
FBgn0028533,CG7953,2L,13847940,13849165,+,13845940,13851165,0,,
FBgn0262543,CR43097,2L,19910648,19911811,-,19908648,19913811,1,19910748,4.6e-09
FBgn0011244,Hsp60B,2L,728412,730564,+,726412,732564,2,727274;730989,2.6e-09;2.6e-09
FBgn0032690,CG10333,2L,18606833,18609558,+,18604833,18611558,0,,
FBgn0053923,CG33923,2L,1341365,1342095,-,1339365,1344095,0,,
FBgn0005322,nmd,2L,10302592,10303945,-,10300592,10305945,0,,
FBgn0032921,Mpp6,2L,21156874,21157685,+,21154874,21159685,1,21156756,4.6e-09
FBgn0264867,CR44058,2L,4241070,4242397,+,4239070,4244397,0,,
FBgn0028903,CG13243,2L,15852592,15854110,+,15850592,15856110,0,,
FBgn0031765,CG9109,2L,6025870,6034423,-,6023870,6036423,1,6028959,3.5e-10
FBgn0032126,CG13113,2L,9544171,9544875,+,9542171,9546875,0,,
FBgn0010422,TfIIS,2L,15058919,15060757,-,15056919,15062757,1,15058229,4.6e-09
FBgn0051787,CG31787,2L,18284845,18285684,-,18282845,18287684,2,18284014;18287086,2.6e-09;5.9e-09
FBgn0014000,Hf,2L,19966727,19967685,-,19964727,19969685,0,,
FBgn0051680,CG31680,2L,20640146,20640718,+,20638146,20642718,0,,
FBgn0028935,CG7653,2L,15877055,15880156,-,15875055,15882156,2,15879687;15880385,1.5e-10;3.5e-10
FBgn0086673,CG13272,2L,16804884,16816069,+,16802884,16818069,1,16808304,3.5e-10
FBgn0032214,CG4968,2L,10306922,10308045,+,10304922,10310045,0,,
FBgn0053843,His1:CG33843,2L,21501633,21502655,+,21499633,21504655,1,21501327,4.6e-09
FBgn0019982,Gs1l,2L,4455137,4456807,-,4453137,4458807,1,4454601,2.6e-09
FBgn0265801,CR44590,2L,12080805,12082074,-,12078805,12084074,1,12080494,3.5e-10
FBgn0032499,Uvrag,2L,13286777,13289556,+,13284777,13291556,0,,
FBgn0054010,CG34010,2L,8009603,8010635,-,8007603,8012635,0,,
FBgn0052987,CG32987,2L,8863811,8864847,+,8861811,8866847,1,8865827,5.9e-09
FBgn0263536,mir-4974,2L,21263933,21264034,+,21261933,21266034,1,21262495,3.5e-10
FBgn0032050,CG13096,2L,8509251,8511844,-,8507251,8513844,2,8508945;8508982,3.5e-10;4.6e-09
FBgn0031219,CG13694,2L,115365,116488,-,113365,118488,0,,
FBgn0040954,CG13779,2L,7063986,7064467,+,7061986,7066467,0,,
FBgn0053829,His2A:CG33829,2L,21478184,21478676,+,21476184,21480676,0,,
FBgn0265685,CR44492,2L,10942358,10942949,-,10940358,10944949,0,,
FBgn0264992,CR44143,2L,11721286,11722098,+,11719286,11724098,1,11720492,2.6e-09
FBgn0264750,CG44008,2L,11841502,11842226,-,11839502,11844226,1,11841580,2.6e-09
FBgn0263658,CR43649,2L,608340,609134,-,606340,611134,0,,
FBgn0028884,CG4892,2L,16133508,16134412,+,16131508,16136412,1,16132447,1.5e-10
FBgn0263133,ico,2L,7220369,7223081,-,7218369,7225081,1,7218446,4.6e-09
FBgn0026319,Traf4,2L,4361925,4380716,+,4359925,4382716,5,4362423;4364173;4377268;4380703;4381790,3.5e-10;2.6e-09;2.6e-09;3.5e-10;3.5e-10
FBgn0040299,Myo28B1,2L,7666047,7689459,+,7664047,7691459,5,7669374;7671728;7673274;7675659;7685342,2.6e-09;3.5e-10;4.6e-09;1.5e-10;3.5e-10
FBgn0264895,RapGAP1,2L,7497805,7578680,-,7495805,7580680,19,7496464;7498404;7508226;7509713;7511639;7515065;7516913;7521781;7523869;7524003;7530029;7539480;7551626;7555299;7556316;7561350;7566692;7575214;7579311,4.0e-10;4.0e-10;2.6e-09;2.6e-09;4.6e-09;2.6e-09;3.5e-10;4.6e-09;4.6e-09;4.6e-09;4.0e-10;1.5e-10;3.5e-10;2.6e-09;4.0e-10;4.6e-09;2.6e-09;4.6e-09;4.0e-10
FBgn0003716,tkv,2L,5219000,5271384,-,5217000,5273384,8,5219083;5224425;5225038;5241053;5242621;5251094;5258560;5267566,5.9e-09;4.6e-09;2.6e-09;3.5e-10;5.9e-09;2.6e-09;4.0e-10;4.0e-10
FBgn0086442,mib2,2L,19034444,19041541,+,19032444,19043541,1,19033678,4.0e-10
FBgn0031613,HP6,2L,4577719,4578201,-,4575719,4580201,2,4578589;4578721,4.6e-09;4.6e-09
FBgn0065109,ppk11,2L,9773108,9775030,-,9771108,9777030,0,,
FBgn0003346,RanGAP,2L,19441959,19447317,+,19439959,19449317,2,19442298;19443973,3.5e-10;4.6e-09
FBgn0261058,Sfp38D,2L,20640917,20642216,+,20638917,20644216,0,,
FBgn0265905,CR44694,2L,18309629,18310010,+,18307629,18312010,0,,
FBgn0031836,CG11050,2L,6611023,6617117,+,6609023,6619117,1,6613380,1.5e-10
FBgn0264265,CR43765,2L,22239183,22239713,-,22237183,22241713,1,22237971,3.5e-10
FBgn0031479,Prx6005,2L,2877091,2878232,-,2875091,2880232,1,2876675,4.0e-10
FBgn0032456,MRP,2L,12719045,12744807,+,12717045,12746807,3,12718531;12721089;12732671,4.6e-09;2.6e-09;2.6e-09
FBgn0031652,jet,2L,4948206,4949784,-,4946206,4951784,0,,
FBgn0031786,CG13989,2L,6160444,6161082,+,6158444,6163082,2,6159645;6160481,2.6e-09;2.6e-09
FBgn0032197,CG5694,2L,10227760,10231689,-,10225760,10233689,0,,
FBgn0054007,CG34007,2L,20495030,20495758,+,20493030,20497758,0,,
FBgn0083945,CG34109,2L,10094088,10125736,+,10092088,10127736,7,10095673;10096202;10099062;10107193;10107553;10115476;10125909,4.6e-09;3.5e-10;2.6e-09;4.6e-09;4.6e-09;2.6e-09;4.6e-09
FBgn0265370,CR44311,2L,3702614,3702947,+,3700614,3704947,0,,
FBgn0031443,Prosbeta4R2,2L,2655394,2657102,+,2653394,2659102,1,2657062,3.5e-10
FBgn0026373,RpII33,2L,13833339,13834306,+,13831339,13836306,0,,
FBgn0003978,vls,2L,20064261,20065691,-,20062261,20067691,2,20062697;20064295,2.6e-09;3.5e-10
FBgn0086443,Aats-asn,2L,19129469,19131954,-,19127469,19133954,1,19132282,1.5e-10
FBgn0003430,slp1,2L,3825675,3827099,+,3823675,3829099,0,,
FBgn0031942,CG7203,2L,7752168,7753156,-,7750168,7755156,0,,
FBgn0086691,UK114,2L,15274181,15275091,-,15272181,15277091,2,15272240;15276768,1.5e-10;3.5e-10
FBgn0002652,squ,2L,16680054,16681653,+,16678054,16683653,1,16683599,3.5e-10
FBgn0261529,ms(2)34Fe,2L,14328429,14333860,+,14326429,14335860,0,,
FBgn0051759,CG31759,2L,12207709,12210110,+,12205709,12212110,2,12207614;12211179,4.6e-09;2.6e-09
FBgn0263585,CR43610,2L,6799196,6799600,+,6797196,6801600,0,,
FBgn0085201,CG34172,2L,2192525,2197912,-,2190525,2199912,2,2193163;2197443,4.6e-09;4.6e-09
FBgn0051713,Apf,2L,9938178,9938790,-,9936178,9940790,0,,
FBgn0023489,Pph13,2L,577486,579549,+,575486,581549,0,,
FBgn0265954,CR44741,2L,18954584,18954970,+,18952584,18956970,0,,
FBgn0053806,His3:CG33806,2L,21430255,21430783,+,21428255,21432783,1,21431658,4.6e-09
FBgn0051634,Oatp26F,2L,6625138,6632407,-,6623138,6634407,3,6623223;6633088;6634088,4.6e-09;2.6e-09;3.5e-10
FBgn0262526,vas,2L,15061656,15074383,+,15059656,15076383,3,15072814;15074202;15074865,5.9e-09;4.6e-09;4.6e-09
FBgn0032864,CG2493,2L,20461585,20463444,-,20459585,20465444,2,20464084;20464244,4.6e-09;1.5e-10
FBgn0031277,CG13947,2L,779173,779655,+,777173,781655,0,,
FBgn0051816,CG31816,2L,16542546,16543263,+,16540546,16545263,0,,
FBgn0031842,Tango1,2L,6649388,6654574,+,6647388,6656574,0,,
FBgn0051661,CG31661,2L,1497243,1498583,+,1495243,1500583,0,,
FBgn0243486,rdo,2L,18012380,18070246,+,18010380,18072246,8,18012195;18014081;18015062;18032157;18041604;18048681;18069556;18070734,1.5e-10;1.5e-10;2.6e-09;2.6e-09;2.6e-09;4.6e-09;4.6e-09;2.6e-09
FBgn0086039,snoRNA:Me28S-A2113,2L,19008611,19008683,-,19006611,19010683,0,,
FBgn0264744,CG44002,2L,3169820,3171092,-,3167820,3173092,2,3168669;3169145,4.6e-09;4.6e-09
FBgn0002022,Catsup,2L,19041862,19043614,+,19039862,19045614,0,,
FBgn0051949,CG31949,2L,2300103,2300888,+,2298103,2302888,1,2301919,3.5e-10
FBgn0031619,CG3355,2L,4651403,4652892,+,4649403,4654892,1,4652352,5.9e-09
FBgn0014127,barr,2L,20058163,20060975,-,20056163,20062975,1,20062697,2.6e-09
FBgn0262359,CG43057,2L,8243320,8244003,-,8241320,8246003,2,8242026;8242235,5.9e-09;3.5e-10
FBgn0028902,Tektin-A,2L,15854126,15856450,+,15852126,15858450,1,15857921,2.6e-09
FBgn0086041,snoRNA:Me18S-A469,2L,21143854,21143941,+,21141854,21145941,0,,
FBgn0053987,CR33987,2L,22019208,22020254,+,22017208,22022254,1,22017870,2.6e-09
FBgn0032511,CG9306,2L,13370103,13371110,-,13368103,13373110,2,13369205;13371417,4.0e-10;2.6e-09
FBgn0031610,CG15436,2L,4463611,4465075,+,4461611,4467075,1,4463789,4.6e-09
FBgn0001170,H2.0,2L,6013059,6019402,-,6011059,6021402,2,6012611;6019641,2.6e-09;4.6e-09
FBgn0031620,CG11929,2L,4682677,4687235,+,4680677,4689235,1,4682505,1.5e-10
FBgn0026394,Or24a,2L,4164689,4166134,-,4162689,4168134,3,4163222;4164976;4165201,4.6e-09;1.5e-10;3.5e-10
FBgn0001967,NimC3,2L,14019407,14020208,-,14017407,14022208,3,14017748;14020664;14021269,2.6e-09;4.6e-09;4.6e-09
FBgn0032422,atilla,2L,12175451,12177886,-,12173451,12179886,4,12173790;12175782;12179039;12179343,3.5e-10;2.6e-09;2.6e-09;2.6e-09
FBgn0000529,bsh,2L,19765776,19769067,-,19763776,19771067,1,19765755,4.0e-10
FBgn0032798,CG10132,2L,19518786,19525453,+,19516786,19527453,1,19517109,5.9e-09
FBgn0051708,CG31708,2L,9051631,9071164,-,9049631,9073164,2,9065928;9069820,4.6e-09;4.0e-10
FBgn0004893,bowl,2L,3771700,3784121,+,3769700,3786121,2,3769787;3783623,2.6e-09;4.6e-09
FBgn0260632,dl,2L,17436830,17450364,-,17434830,17452364,0,,
FBgn0032144,CG17633,2L,9769060,9770409,+,9767060,9772409,0,,
FBgn0043456,CG4747,2L,10003825,10008889,+,10001825,10010889,1,10007884,5.9e-09
FBgn0260953,CG42585,2L,14739914,14741138,+,14737914,14743138,0,,
FBgn0051824,CR31824,2L,15887905,15888583,+,15885905,15890583,1,15887493,4.6e-09
FBgn0031504,CG15403,2L,3128635,3129489,+,3126635,3131489,1,3131289,3.5e-10
FBgn0265080,CR44191,2L,19262470,19263057,+,19260470,19265057,1,19265026,4.6e-09
FBgn0263568,mir-4946,2L,18867046,18867161,-,18865046,18869161,0,,
FBgn0261836,Msp-300,2L,5100877,5207002,+,5098877,5209002,15,5103736;5106748;5108644;5115506;5117152;5117925;5133618;5148211;5160638;5183434;5183698;5188009;5189309;5204047;5207315,2.6e-09;4.0e-10;4.6e-09;4.6e-09;2.6e-09;4.6e-09;5.9e-09;1.5e-10;4.0e-10;3.5e-10;1.5e-10;4.6e-09;1.5e-10;2.6e-09;3.5e-10
FBgn0032401,Plzf,2L,12046711,12048918,-,12044711,12050918,1,12048353,1.5e-10
FBgn0003444,smo,2L,277587,282167,+,275587,284167,2,278490;279076,4.6e-09;4.6e-09
FBgn0261509,haf,2L,1555129,1608404,+,1553129,1610404,6,1557053;1557713;1559753;1564849;1594618;1607269,3.5e-10;4.6e-09;1.5e-10;5.9e-09;3.5e-10;5.9e-09
FBgn0031937,CG13795,2L,7723310,7726298,-,7721310,7728298,2,7723550;7728197,3.5e-10;5.9e-09
FBgn0027929,NimB1,2L,13963521,13965088,+,13961521,13967088,1,13962744,5.9e-09
FBgn0001202,hk,2L,19030844,19033498,-,19028844,19035498,1,19033678,4.0e-10
FBgn0265911,CR44700,2L,4350999,4351449,+,4348999,4353449,0,,
FBgn0065053,snoRNA:Me18S-C1831,2L,4457603,4457674,-,4455603,4459674,0,,
FBgn0032415,rho-6,2L,12130516,12133367,-,12128516,12135367,1,12132323,2.6e-09
FBgn0032161,CG4594,2L,9920160,9921459,+,9918160,9923459,0,,
FBgn0262438,mir-1006,2L,16724795,16724858,-,16722795,16726858,0,,
FBgn0265368,CR44309,2L,3562038,3563118,+,3560038,3565118,1,3561855,3.5e-10
FBgn0032706,Irk3,2L,18711071,18713748,-,18709071,18715748,0,,
FBgn0031729,CG12511,2L,5678638,5679223,+,5676638,5681223,1,5679149,4.6e-09
FBgn0028546,ics,2L,13639447,13642602,-,13637447,13644602,4,13637837;13637958;13638434;13643163,2.6e-09;4.6e-09;1.5e-10;5.9e-09
FBgn0032677,CG5790,2L,18294840,18297261,+,18292840,18299261,2,18294254;18295961,5.9e-09;3.5e-10
FBgn0031289,CG13950,2L,860309,861806,+,858309,863806,0,,
FBgn0032481,CG16972,2L,13197102,13203295,-,13195102,13205295,1,13198402,4.6e-09
FBgn0051798,CG31798,2L,19394160,19396190,+,19392160,19398190,0,,
FBgn0264438,CR43856,2L,15011815,15012511,-,15009815,15014511,1,15014376,4.6e-09
FBgn0031859,CG17377,2L,6801378,6802789,-,6799378,6804789,1,6804588,2.6e-09
FBgn0264944,CR44113,2L,2555750,2556089,+,2553750,2558089,1,2557561,4.6e-09
FBgn0053868,His2B:CG33868,2L,21537505,21538099,-,21535505,21540099,2,21536041;21539699,4.6e-09;4.6e-09
FBgn0053738,snmRNA:430:CR33738,2L,21498607,21498642,+,21496607,21500642,0,,
FBgn0028644,beat-Ic,2L,16000537,16040407,+,15998537,16042407,7,16003740;16004207;16012115;16012574;16033668;16035997;16041209,2.6e-09;4.6e-09;4.6e-09;2.6e-09;3.5e-10;4.6e-09;4.6e-09
FBgn0051781,CR31781,2L,16869462,16878300,+,16867462,16880300,0,,
FBgn0024245,dnt,2L,19338669,19363227,-,19336669,19365227,10,19341019;19344045;19346560;19348965;19350807;19352102;19352517;19354475;19356815;19356934,1.5e-10;2.6e-09;3.5e-10;4.6e-09;5.9e-09;3.5e-10;4.6e-09;2.6e-09;3.5e-10;4.6e-09
FBgn0041719,snRNA:U4:25F,2L,5565619,5565766,+,5563619,5567766,1,5566215,4.6e-09
FBgn0031512,CG15404,2L,3173989,3174442,+,3171989,3176442,1,3174652,3.5e-10
FBgn0010300,brat,2L,19133816,19179758,+,19131816,19181758,17,19132282;19135825;19136746;19139402;19141015;19143445;19144771;19150134;19150965;19151621;19162844;19166804;19172678;19175047;19178301;19178310;19179571,1.5e-10;4.6e-09;1.5e-10;3.5e-10;4.6e-09;4.6e-09;5.9e-09;2.6e-09;1.5e-10;2.6e-09;2.6e-09;4.6e-09;3.5e-10;1.5e-10;4.6e-09;4.6e-09;2.6e-09
FBgn0001185,her,2L,16677185,16679691,+,16675185,16681691,1,16675742,2.6e-09
FBgn0051866,Ada1-2,2L,11992902,11994054,+,11990902,11996054,0,,
FBgn0032715,CG17597,2L,18829012,18830653,-,18827012,18832653,1,18830102,4.6e-09
FBgn0053727,snmRNA:430:CR33727,2L,21423876,21423911,+,21421876,21425911,0,,
FBgn0263440,CR43463,2L,14359285,14361303,-,14357285,14363303,1,14362200,5.9e-09
FBgn0082990,snoRNA:Psi28S-2263,2L,5187778,5187922,+,5185778,5189922,2,5188009;5189309,4.6e-09;1.5e-10
FBgn0031955,CG14535,2L,7844905,7855255,-,7842905,7857255,0,,
FBgn0259713,CG42367,2L,9930580,9931131,+,9928580,9933131,0,,
FBgn0032780,CG13085,2L,19424050,19430270,+,19422050,19432270,1,19423773,4.6e-09
FBgn0000228,Bsg25D,2L,5271728,5278548,-,5269728,5280548,1,5278510,5.9e-09
FBgn0031877,CG10399,2L,6960426,6961552,+,6958426,6963552,0,,
FBgn0265820,CR44609,2L,4619587,4620918,+,4617587,4622918,1,4620444,2.6e-09
FBgn0032668,CG17681,2L,18153123,18154516,+,18151123,18156516,1,18153709,3.5e-10
FBgn0028387,chm,2L,7412417,7422736,+,7410417,7424736,2,7418247;7422866,2.6e-09;4.6e-09
FBgn0031472,CG2983,2L,2847632,2848997,+,2845632,2850997,1,2845846,4.6e-09
FBgn0032853,CG10651,2L,20133805,20134923,-,20131805,20136923,0,,
FBgn0053818,His3:CG33818,2L,21459447,21459975,+,21457447,21461975,1,21460869,4.6e-09
FBgn0025681,CG3558,2L,2992870,2998726,+,2990870,3000726,0,,
FBgn0261983,l(2)gd1,2L,11106912,11110851,+,11104912,11112851,0,,
FBgn0053871,His4:CG33871,2L,21529242,21529769,-,21527242,21531769,1,21530996,4.6e-09
FBgn0000183,BicD,2L,17459605,17473215,-,17457605,17475215,3,17459093;17461458;17467019,4.6e-09;1.5e-10;5.9e-09
FBgn0053860,His3:CG33860,2L,21529795,21530323,+,21527795,21532323,1,21530996,4.6e-09
FBgn0040261,Ugt36Bb,2L,16796595,16798273,+,16794595,16800273,2,16798385;16799254,1.5e-10;2.6e-09
FBgn0052984,CG32984,2L,8964982,8967035,+,8962982,8969035,1,8967035,5.9e-09
FBgn0032023,CG14274,2L,8338287,8342056,+,8336287,8344056,0,,
FBgn0046888,CG31750,2L,17181938,17183654,+,17179938,17185654,1,17180397,3.5e-10
FBgn0263971,CG43725,2L,11075513,11075962,+,11073513,11077962,4,11074127;11074147;11076044;11076085,4.6e-09;4.6e-09;4.0e-10;4.6e-09
FBgn0031327,CG5397,2L,1240036,1243018,+,1238036,1245018,2,1239422;1241230,2.6e-09;3.5e-10
FBgn0031491,alpha4GT1,2L,3021309,3023141,-,3019309,3025141,0,,
FBgn0020616,SA,2L,6950440,6954590,+,6948440,6956590,1,6955656,4.6e-09
FBgn0032211,CG13138,2L,10300222,10301955,-,10298222,10303955,2,10299566;10299928,3.5e-10;4.6e-09
FBgn0032057,CG9287,2L,8676777,8679812,-,8674777,8681812,2,8677993;8678062,4.6e-09;1.5e-10
FBgn0250837,dUTPase,2L,11011293,11012135,+,11009293,11014135,0,,
FBgn0000251,cad,2L,20770731,20783135,+,20768731,20785135,1,20782313,4.0e-10
FBgn0032600,CG17912,2L,16743404,16753704,+,16741404,16755704,3,16742301;16747591;16752747,2.6e-09;2.6e-09;1.5e-10
FBgn0264081,CG43750,2L,2389578,2390689,-,2387578,2392689,0,,
FBgn0032262,CG7384,2L,10507859,10510453,-,10505859,10512453,0,,
FBgn0263327,CR43408,2L,18256531,18257174,+,18254531,18259174,2,18256262;18257261,4.6e-09;3.5e-10
FBgn0032898,CR9337,2L,20862547,20863775,-,20860547,20865775,4,20861622;20863196;20864065;20865256,4.6e-09;1.5e-10;4.6e-09;2.6e-09
FBgn0025595,AkhR,2L,6711286,6716186,-,6709286,6718186,0,,
FBgn0001086,fzy,2L,16310956,16313097,+,16308956,16315097,0,,
FBgn0032075,Tsp29Fb,2L,8937390,8939743,+,8935390,8941743,1,8938370,4.6e-09
FBgn0032187,CG4839,2L,10144776,10156407,+,10142776,10158407,5,10148422;10152090;10154227;10154517;10157202,4.6e-09;4.6e-09;2.6e-09;3.5e-10;4.6e-09
FBgn0031766,CG9117,2L,6036997,6037902,-,6034997,6039902,1,6037983,2.6e-09
FBgn0032388,CG6686,2L,11984327,11988039,-,11982327,11990039,0,,
FBgn0083025,snoRNA:Psi18S-640b,2L,20418997,20419133,+,20416997,20421133,0,,
FBgn0028481,CG4341,2L,922793,958098,+,920793,960098,9,921953;922041;922053;922476;925033;925088;931248;938275;948430,3.5e-10;3.5e-10;4.0e-10;2.6e-09;3.5e-10;2.6e-09;4.6e-09;4.0e-10;4.6e-09
FBgn0085190,CG34161,2L,10580957,10581702,-,10578957,10583702,1,10581812,3.5e-10
FBgn0032231,CG5056,2L,10366692,10367946,+,10364692,10369946,2,10365427;10366555,1.5e-10;2.6e-09
FBgn0000227,Bsg25A,2L,4683050,4684459,-,4681050,4686459,1,4682505,1.5e-10
FBgn0041720,snRNA:U2:34ABc,2L,13244370,13244561,-,13242370,13246561,0,,
FBgn0032535,Ance-2,2L,13909640,13911640,+,13907640,13913640,0,,
FBgn0264436,CR43854,2L,15129701,15130205,+,15127701,15132205,4,15128261;15131685;15131968;15132043,3.5e-10;3.5e-10;2.6e-09;4.6e-09
FBgn0083032,snoRNA:Psi18S-525g,2L,20419932,20420065,+,20417932,20422065,1,20421434,4.0e-10
FBgn0032781,CG9987,2L,19430643,19432444,+,19428643,19434444,0,,
FBgn0031997,CG8455,2L,8198882,8200652,+,8196882,8202652,1,8197119,4.6e-09
FBgn0053825,His1:CG33825,2L,21471259,21472281,+,21469259,21474281,0,,
FBgn0051754,His-Psi:CR31754,2L,21405657,21405970,+,21403657,21407970,0,,
FBgn0027074,CG17324,2L,18819344,18822573,+,18817344,18824573,2,18819653;18819969,2.6e-09;1.5e-10
FBgn0022268,KdelR,2L,10426887,10428632,+,10424887,10430632,1,10424972,2.6e-09
FBgn0032090,CG9582,2L,9024320,9031836,-,9022320,9033836,3,9024685;9025660;9033073,3.5e-10;2.6e-09;2.6e-09
FBgn0085208,CG34179,2L,6046651,6048706,-,6044651,6050706,0,,
FBgn0031998,CG8451,2L,8200465,8205132,-,8198465,8207132,1,8205811,2.6e-09
FBgn0032452,CG15484,2L,12706799,12707711,-,12704799,12709711,1,12708747,4.6e-09
FBgn0259984,kuz,2L,13550139,13639411,+,13548139,13641411,18,13549691;13553215;13557381;13560418;13562060;13576303;13577755;13584068;13587203;13598299;13598793;13614629;13624973;13626418;13626850;13637837;13637958;13638434,2.6e-09;4.0e-10;1.5e-10;5.9e-09;2.6e-09;4.6e-09;3.5e-10;3.5e-10;4.6e-09;5.9e-09;3.5e-10;4.6e-09;4.6e-09;4.6e-09;3.5e-10;2.6e-09;4.6e-09;1.5e-10
FBgn0263320,CG43401,2L,1428510,1428981,+,1426510,1430981,0,,
FBgn0053884,His2B:CG33884,2L,21497745,21498339,-,21495745,21500339,1,21496280,4.6e-09
FBgn0032371,CG4983,2L,11652448,11654164,+,11650448,11656164,1,11655262,2.6e-09
FBgn0053898,His2B:CG33898,2L,21462332,21462926,-,21460332,21464926,1,21460869,4.6e-09
FBgn0262601,SmB,2L,10425483,10426627,-,10423483,10428627,1,10424972,2.6e-09
FBgn0031453,Bacc,2L,2752445,2757975,+,2750445,2759975,3,2750918;2754946;2759231,1.5e-10;5.9e-09;4.6e-09
FBgn0028887,CG3491,2L,14924735,14930576,+,14922735,14932576,0,,
FBgn0032881,CG9319,2L,20750934,20752341,-,20748934,20754341,1,20752220,3.5e-10
FBgn0262960,CG43271,2L,17914508,17915023,-,17912508,17917023,0,,
FBgn0260486,Ziz,2L,7472513,7496307,-,7470513,7498307,4,7472774;7473035;7486786;7496464,1.5e-10;4.6e-09;4.6e-09;4.0e-10
FBgn0064115,CG33649,2L,13831482,13833167,-,13829482,13835167,0,,
FBgn0031528,CG15412,2L,3373567,3375711,-,3371567,3377711,0,,
FBgn0262876,CG43231,2L,17704681,17706142,+,17702681,17708142,1,17707215,2.6e-09
FBgn0028658,adat,2L,13808360,13811474,-,13806360,13813474,2,13807030;13808113,4.6e-09;4.6e-09
FBgn0264883,CR44074,2L,1840070,1840808,-,1838070,1842808,1,1840178,4.0e-10
FBgn0032234,gny,2L,10380103,10382864,+,10378103,10384864,2,10382670;10383017,4.6e-09;2.6e-09
FBgn0085194,CG34165,2L,14713777,14714355,+,14711777,14716355,1,14715955,2.6e-09
FBgn0031740,CG7239,2L,5802220,5804030,+,5800220,5806030,0,,
FBgn0085396,CG34367,2L,10347822,10353905,-,10345822,10355905,3,10348458;10349618;10353012,2.6e-09;2.6e-09;3.5e-10
FBgn0264371,CR43823,2L,3588485,3590301,-,3586485,3592301,1,3588617,4.0e-10
FBgn0032448,CG5781,2L,12696426,12697323,-,12694426,12699323,0,,
FBgn0004406,tam,2L,13823980,13827772,-,13821980,13829772,0,,
FBgn0004177,mts,2L,7827743,7832745,+,7825743,7834745,1,7826604,4.6e-09
FBgn0051624,CG31624,2L,21199187,21200263,-,21197187,21202263,0,,
FBgn0262352,CG43050,2L,13119294,13120767,+,13117294,13122767,5,13117636;13117960;13118088;13120091;13121911,2.6e-09;2.6e-09;5.9e-09;2.6e-09;3.5e-10
FBgn0011864,tRNA:G3:35Bc,2L,14518621,14518691,-,14516621,14520691,2,14516634;14520424,4.6e-09;4.0e-10
FBgn0002525,Lam,2L,5542544,5546642,+,5540544,5548642,1,5547362,4.6e-09
FBgn0032810,CG13077,2L,19565863,19567359,+,19563863,19569359,1,19568019,5.9e-09
FBgn0032688,CG15160,2L,18590897,18595431,+,18588897,18597431,1,18590222,4.0e-10
FBgn0051860,CG31860,2L,12164241,12166704,+,12162241,12168704,1,12167553,4.6e-09
FBgn0041247,Gr28a,2L,7452520,7454212,-,7450520,7456212,1,7456148,4.6e-09
FBgn0265151,CR44220,2L,219651,220050,+,217651,222050,1,221085,4.6e-09
FBgn0261976,Psf2,2L,4386182,4387356,-,4384182,4389356,1,4384896,4.6e-09
FBgn0032259,CG6144,2L,10488694,10490461,+,10486694,10492461,0,,
FBgn0020414,Idgf3,2L,16450907,16455194,+,16448907,16457194,1,16452567,3.5e-10
FBgn0032000,CG8372,2L,8212039,8212902,-,8210039,8214902,2,8210125;8213401,2.6e-09;3.5e-10
FBgn0011259,Sema-1a,2L,8542147,8671917,+,8540147,8673917,24,8570138;8571892;8580851;8581338;8582756;8583363;8586443;8586805;8597861;8599145;8602789;8611815;8619299;8633421;8636675;8642746;8653231;8657238;8660201;8661827;8664429;8666033;8669140;8669289,4.6e-09;2.6e-09;2.6e-09;2.6e-09;4.6e-09;1.5e-10;2.6e-09;4.6e-09;2.6e-09;2.6e-09;3.5e-10;2.6e-09;1.5e-10;4.6e-09;3.5e-10;2.6e-09;2.6e-09;2.6e-09;2.6e-09;4.6e-09;2.6e-09;3.5e-10;4.0e-10;4.6e-09
FBgn0262456,mir-125,2L,18472315,18472424,+,18470315,18474424,3,18470743;18470918;18471825,4.6e-09;4.6e-09;2.6e-09
FBgn0262999,CG43307,2L,5811574,5811925,+,5809574,5813925,0,,
FBgn0040964,CG18661,2L,8997605,8998544,+,8995605,9000544,0,,
FBgn0051809,CG31809,2L,16853620,16858714,-,16851620,16860714,0,,
FBgn0013433,beat-Ia,2L,16049995,16081688,+,16047995,16083688,4,16059979;16064998;16066317;16081083,5.9e-09;2.6e-09;3.5e-10;1.5e-10
FBgn0031343,CG18131,2L,1498455,1500608,-,1496455,1502608,0,,
FBgn0027611,LM408,2L,10457658,10462472,+,10455658,10464472,1,10456435,2.6e-09
FBgn0024371,E2f2,2L,21154293,21156232,-,21152293,21158232,1,21156756,4.6e-09
FBgn0003926,snRNA:U3:22A,2L,1432711,1432921,+,1430711,1434921,1,1434404,1.5e-10
FBgn0032634,Rpb11,2L,17409698,17410406,-,17407698,17412406,1,17408348,4.6e-09
FBgn0032524,CG9267,2L,13444103,13445651,-,13442103,13447651,1,13445504,5.9e-09
