primary_fbgn,symbol,chrom,start,end,strand,upstream_start,upstream_end,motif_count,motif_positions,motif_eval
FBgn0263095,CR43363,2L,19518109,19518565,-,19516109,19520565,0,,
FBgn0031364,CG17648,2L,1752308,1752848,+,1750308,1754848,0,,
FBgn0261830,CG42762,2L,8143401,8144047,-,8141401,8146047,0,,
FBgn0045498,Gr22d,2L,1789141,1790361,-,1787141,1792361,0,,
FBgn0031520,CG8837,2L,3320245,3323141,+,3318245,3325141,0,,
FBgn0032065,CG12438,2L,8752285,8753209,+,8750285,8755209,0,,
FBgn0028952,Kebab,2L,2045494,2048054,+,2043494,2050054,1,2047570,6.6e-11
FBgn0000239,bur,2L,21174383,21179697,-,21172383,21181697,0,,
FBgn0031662,CG3792,2L,4977312,4978567,+,4975312,4980567,1,4978826,1.7e-11
FBgn0031285,CG3662,2L,821422,824337,+,819422,826337,1,822111,2.5e-11
FBgn0032877,CG2617,2L,20682368,20683629,+,20680368,20685629,0,,
FBgn0031635,CG15626,2L,4835335,4837999,-,4833335,4839999,0,,
FBgn0259962,Sfp33A1,2L,11754085,11754502,-,11752085,11756502,0,,
FBgn0083973,CG34137,2L,22151623,22152640,+,22149623,22154640,0,,
FBgn0031784,CG9222,2L,6131023,6132484,+,6129023,6134484,0,,
FBgn0051914,tRNA:CR31914,2L,5241106,5241177,-,5239106,5243177,0,,
FBgn0005278,Sam-S,2L,106903,114432,+,104903,116432,0,,
FBgn0032925,CG9246,2L,21163611,21166090,+,21161611,21168090,0,,
FBgn0040262,Ugt36Ba,2L,16794211,16796009,+,16792211,16798009,1,16797174,1.7e-11
FBgn0031645,CG3036,2L,4892112,4903889,+,4890112,4905889,1,4899602,1.7e-11
FBgn0031906,CG5160,2L,7390984,7398750,-,7388984,7400750,2,7396938;7400639,1.7e-11;2.5e-11
FBgn0261057,Sfp36F,2L,18292522,18292810,+,18290522,18294810,1,18291889,2.5e-11
FBgn0031549,Spindly,2L,3527387,3530317,-,3525387,3532317,0,,
FBgn0263089,CR43357,2L,15202259,15203713,+,15200259,15205713,1,15200887,2.5e-11
FBgn0032053,mRpL51,2L,8516753,8517380,-,8514753,8519380,1,8516421,2.5e-11
FBgn0032362,spz4,2L,11501751,11508650,+,11499751,11510650,0,,
FBgn0051668,CG31668,2L,2203721,2206166,-,2201721,2208166,0,,
FBgn0053872,His2B:CG33872,2L,21527618,21528212,-,21525618,21530212,0,,
FBgn0051974,CG31974,2L,141077,143091,-,139077,145091,0,,
FBgn0032123,Oatp30B,2L,9521210,9540060,+,9519210,9542060,2,9531615;9535269,8.0e-12;6.6e-11
FBgn0011272,RpL13,2L,9967312,9968619,+,9965312,9970619,0,,
FBgn0023388,Dap160,2L,21134439,21142347,-,21132439,21144347,0,,
FBgn0031458,aph-1,2L,2766233,2767281,+,2764233,2769281,0,,
FBgn0031762,CG9098,2L,6007364,6012338,-,6005364,6014338,0,,
FBgn0032429,CG5446,2L,12426631,12427709,-,12424631,12429709,0,,
FBgn0032089,Rcd-1r,2L,9012885,9014068,-,9010885,9016068,0,,
FBgn0032613,CG13283,2L,16835136,16837258,-,16833136,16839258,0,,
FBgn0265152,CR44221,2L,228037,228588,+,226037,230588,0,,
FBgn0265255,CR44269,2L,21798141,21799112,-,21796141,21801112,0,,
FBgn0264872,CR44063,2L,7369645,7370503,-,7367645,7372503,0,,
FBgn0264815,Pde1c,2L,11814256,11928572,-,11812256,11930572,7,11815355;11839946;11852040;11891144;11906574;11908932;11910014,2.5e-11;8.0e-12;1.7e-11;2.5e-11;6.6e-11;6.6e-11;8.0e-12
FBgn0051720,mthl15,2L,10234585,10238317,-,10232585,10240317,0,,
FBgn0265078,CR44189,2L,19217407,19218135,+,19215407,19220135,0,,
FBgn0031730,CG7236,2L,5708449,5713648,+,5706449,5715648,0,,
FBgn0265788,CR44577,2L,5887514,5887977,-,5885514,5889977,0,,
FBgn0032684,CG10178,2L,18509572,18513513,+,18507572,18515513,0,,
FBgn0261054,Sfp24Bc,2L,3670131,3670581,-,3668131,3672581,0,,
FBgn0085477,CG34448,2L,2416792,2417965,-,2414792,2419965,0,,
FBgn0031682,CG5828,2L,5094012,5095725,+,5092012,5097725,0,,
FBgn0000640,Fbp2,2L,9426860,9427835,+,9424860,9429835,0,,
FBgn0263868,CR43715,2L,5433744,5434347,-,5431744,5436347,0,,
FBgn0263577,mir-4910,2L,4817816,4817881,-,4815816,4819881,0,,
FBgn0032042,CG13398,2L,8412144,8415256,-,8410144,8417256,0,,
FBgn0261437,CSN8,2L,8364855,8365663,+,8362855,8367663,0,,
FBgn0028479,Mtpalpha,2L,9573563,9576769,-,9571563,9578769,0,,
FBgn0031432,Cyp309a1,2L,2562483,2564830,-,2560483,2566830,0,,
FBgn0032336,Ast-C,2L,11076165,11081402,-,11074165,11083402,1,11080128,1.7e-11
FBgn0040233,cana,2L,11269780,11277846,+,11267780,11279846,0,,
FBgn0040992,CG10570,2L,18810036,18810986,-,18808036,18812986,0,,
FBgn0032399,CG6785,2L,12041054,12045200,-,12039054,12047200,0,,
FBgn0053635,CG33635,2L,157836,158664,-,155836,160664,0,,
FBgn0031312,Tango14,2L,1158661,1160220,+,1156661,1162220,0,,
FBgn0031873,Gas41,2L,6949310,6950207,-,6947310,6952207,1,6950075,8.0e-12
FBgn0032387,CG16965,2L,11981591,11984380,+,11979591,11986380,1,11986273,8.0e-12
FBgn0032755,CG17344,2L,19102044,19102909,+,19100044,19104909,0,,
FBgn0054051,CG34051,2L,19960069,19961030,-,19958069,19963030,0,,
FBgn0053532,lectin-37Da,2L,19418317,19419029,+,19416317,19421029,0,,
FBgn0051897,CG31897,2L,8442447,8445815,+,8440447,8447815,0,,
FBgn0263744,CR43669,2L,16699921,16700825,-,16697921,16702825,0,,
FBgn0264890,CR44081,2L,6812640,6813110,+,6810640,6815110,0,,
FBgn0032321,YL-1,2L,10970443,10972093,+,10968443,10974093,0,,
FBgn0259715,CG42369,2L,6395853,6397249,-,6393853,6399249,0,,
FBgn0031282,Pex12,2L,815993,818096,+,813993,820096,0,,
FBgn0051813,CG31813,2L,13736140,13736793,+,13734140,13738793,0,,
FBgn0028897,CG4935,2L,16262141,16263483,+,16260141,16265483,0,,
FBgn0264947,CR44116,2L,8194509,8196737,+,8192509,8198737,0,,
FBgn0031561,CG16712,2L,3696240,3696658,-,3694240,3698658,0,,
FBgn0043021,snRNA:U5:38ABb,2L,19816414,19816540,+,19814414,19818540,1,19816601,2.5e-11
FBgn0260719,CR42546,2L,21589784,21590593,-,21587784,21592593,0,,
FBgn0051822,CR31822,2L,15836725,15837444,-,15834725,15839444,0,,
FBgn0061209,His2B:CG17949,2L,21423014,21423608,-,21421014,21425608,0,,
FBgn0028850,CG15260,2L,15291426,15292239,-,15289426,15294239,1,15289889,8.0e-12
FBgn0264855,AP-2alpha,2L,408030,414777,-,406030,416777,0,,
FBgn0032871,CG2611,2L,20650189,20650898,+,20648189,20652898,0,,
FBgn0032702,CG10376,2L,18700606,18703105,-,18698606,18705105,0,,
FBgn0053318,CR33318,2L,20923955,20924534,+,20921955,20926534,1,20924126,8.0e-12
FBgn0053864,His1:CG33864,2L,21536346,21537368,+,21534346,21539368,0,,
FBgn0053123,CG33123,2L,3510478,3514656,-,3508478,3516656,0,,
FBgn0027505,Rab3-GAP,2L,12058304,12063184,-,12056304,12065184,0,,
FBgn0032068,CG9466,2L,8772957,8776263,-,8770957,8778263,0,,
FBgn0032900,CG14401,2L,20869854,20871565,+,20867854,20873565,1,20870926,8.0e-12
FBgn0032010,CG8086,2L,8244160,8257502,-,8242160,8259502,0,,
FBgn0032283,CG7296,2L,10686124,10687066,-,10684124,10689066,0,,
FBgn0023416,Ac3,2L,21632587,21647964,+,21630587,21649964,1,21645377,8.0e-12
FBgn0250847,CG14034,2L,5215212,5216533,-,5213212,5218533,0,,
FBgn0028410,Pk34A,2L,13158810,13160173,+,13156810,13162173,0,,
FBgn0028945,CG7631,2L,15628684,15629552,+,15626684,15631552,0,,
FBgn0004242,Syt1,2L,2779267,2799979,-,2777267,2801979,2,2791738;2798013,1.7e-11;1.7e-11
FBgn0265017,CR43751,2L,2181962,2185495,+,2179962,2187495,0,,
FBgn0040958,Peritrophin-15b,2L,8394446,8395122,-,8392446,8397122,0,,
FBgn0001987,Gli,2L,15756001,15762755,-,15754001,15764755,0,,
FBgn0053296,CG33296,2L,7714069,7716645,-,7712069,7718645,0,,
FBgn0053734,snmRNA:430:CR33734,2L,21478323,21478358,+,21476323,21480358,0,,
FBgn0053908,His2B:CG33908,2L,21428075,21428669,-,21426075,21430669,0,,
FBgn0020376,Sr-CIII,2L,4120343,4121627,+,4118343,4123627,0,,
FBgn0028920,CG8997,2L,13844377,13845309,-,13842377,13847309,0,,
FBgn0261396,Rpn3,2L,19051790,19053681,+,19049790,19055681,0,,
FBgn0051694,CG31694,2L,2868627,2874489,-,2866627,2876489,0,,
FBgn0262721,CG43165,2L,3694431,3695020,-,3692431,3697020,0,,
FBgn0041789,Pax,2L,19400781,19426596,-,19398781,19428596,0,,
FBgn0264547,CR43926,2L,5925205,5925961,-,5923205,5927961,0,,
FBgn0004567,slp2,2L,3836840,3839185,+,3834840,3841185,0,,
FBgn0053742,snmRNA:430:CR33742,2L,21518794,21518829,+,21516794,21520829,0,,
FBgn0032744,Ttc19,2L,19043535,19045148,-,19041535,19047148,0,,
FBgn0264348,CR43804,2L,18773314,18773837,-,18771314,18775837,0,,
FBgn0046776,CR14033,2L,5242707,5244239,+,5240707,5246239,0,,
FBgn0046302,CG10650,2L,18993360,18995934,-,18991360,18997934,0,,
FBgn0265583,CR44410,2L,17589498,17589668,-,17587498,17591668,0,,
FBgn0263523,mir-4972,2L,3636967,3637073,-,3634967,3639073,0,,
FBgn0040506,ACXE,2L,12925611,12929823,+,12923611,12931823,0,,
FBgn0012036,Aldh,2L,9387389,9391567,+,9385389,9393567,0,,
FBgn0086033,snoRNA:Me28S-A2486,2L,5437634,5437749,-,5435634,5439749,0,,
FBgn0032138,CG4364,2L,9708921,9711271,-,9706921,9713271,0,,
FBgn0032367,CG6555,2L,11591339,11591678,-,11589339,11593678,0,,
FBgn0014859,Hr38,2L,20683462,20714588,-,20681462,20716588,0,,
FBgn0031357,mRpL48,2L,1710462,1711465,+,1708462,1713465,1,1709956,1.7e-11
FBgn0031513,CG3347,2L,3269437,3271806,+,3267437,3273806,1,3273151,8.0e-12
FBgn0032493,CG15479,2L,13233798,13234660,-,13231798,13236660,0,,
FBgn0053282,CG33282,2L,3327903,3329792,+,3325903,3331792,0,,
FBgn0261925,CG42792,2L,15864968,15865429,-,15862968,15867429,0,,
FBgn0031947,CG7154,2L,7782857,7786063,+,7780857,7788063,0,,
FBgn0041097,robo3,2L,1256417,1296596,+,1254417,1298596,1,1283056,8.0e-12
FBgn0031774,CG9147,2L,6065997,6067635,+,6063997,6069635,0,,
FBgn0053322,CG33322,2L,20814337,20816240,-,20812337,20818240,1,20818240,1.7e-11
FBgn0031913,CG5958,2L,7430530,7433516,-,7428530,7435516,1,7428830,2.5e-11
FBgn0032857,CG10947,2L,20385293,20414800,-,20383293,20416800,1,20410453,2.5e-11
FBgn0031235,CG13693,2L,232487,234208,+,230487,236208,0,,
FBgn0261999,CG42817,2L,16231475,16241432,+,16229475,16243432,0,,
FBgn0015924,crq,2L,448254,453024,-,446254,455024,0,,
FBgn0032658,CG5681,2L,17986399,17988619,+,17984399,17990619,0,,
FBgn0053300,Muc30E,2L,9897820,9903128,-,9895820,9905128,0,,
FBgn0028852,CG15262,2L,15297808,15299367,+,15295808,15301367,0,,
FBgn0032394,CG6746,2L,12001234,12002266,-,11999234,12004266,0,,
FBgn0025678,CaBP1,2L,16354944,16356735,-,16352944,16358735,0,,
FBgn0053648,CG33648,2L,14524926,14525625,+,14522926,14527625,1,14524557,2.5e-11
FBgn0028939,NimC2,2L,13980146,13982952,+,13978146,13984952,0,,
FBgn0262647,Nup160,2L,11123779,11129335,+,11121779,11131335,1,11125197,2.5e-11
FBgn0265958,CR44745,2L,5387551,5388632,+,5385551,5390632,1,5388614,2.5e-11
FBgn0082938,snoRNA:Me28S-C2645a,2L,20647817,20647891,+,20645817,20649891,0,,
FBgn0032409,Ced-12,2L,12097838,12100839,+,12095838,12102839,0,,
FBgn0265810,CR44599,2L,13384822,13385403,-,13382822,13387403,1,13385980,2.5e-11
FBgn0264996,CR44147,2L,3030412,3030903,-,3028412,3032903,1,3028801,2.5e-11
FBgn0032520,CG10859,2L,13396392,13398664,-,13394392,13400664,1,13396185,2.5e-11
FBgn0051882,CG31882,2L,9624452,9625285,-,9622452,9627285,1,9622862,6.6e-11
FBgn0051641,stai,2L,6100377,6124653,+,6098377,6126653,1,6105862,8.0e-12
FBgn0261357,CG42634,2L,18007935,18008962,+,18005935,18010962,0,,
FBgn0263846,CG43707,2L,3757256,3769235,+,3755256,3771235,2,3765573;3767486,1.7e-11;2.5e-11
FBgn0051872,CG31872,2L,10639932,10643492,+,10637932,10645492,1,10643836,2.5e-11
FBgn0028847,CG9014,2L,13722170,13723642,-,13720170,13725642,0,,
FBgn0053836,His3:CG33836,2L,21489830,21490358,+,21487830,21492358,0,,
FBgn0053846,His1:CG33846,2L,21506684,21507706,+,21504684,21509706,0,,
FBgn0263050,CG43345,2L,21166046,21168344,-,21164046,21170344,0,,
FBgn0051805,CG31805,2L,16898175,16900473,-,16896175,16902473,0,,
FBgn0260933,rempA,2L,553742,560310,-,551742,562310,1,554589,2.5e-11
FBgn0003187,qua,2L,17486806,17497208,-,17484806,17499208,2,17495685;17498217,1.7e-11;1.7e-11
FBgn0032151,nAcRalpha-30D,2L,9793424,9886250,-,9791424,9888250,5,9795834;9821733;9858590;9880126;9886891,1.7e-11;8.0e-12;8.0e-12;2.5e-11;8.0e-12
FBgn0083021,snoRNA:Psi18S-640f,2L,20421475,20421600,+,20419475,20423600,0,,
FBgn0263090,CR43358,2L,18293733,18294029,-,18291733,18296029,1,18291889,2.5e-11
FBgn0031757,Ucp4C,2L,5968566,5969761,+,5966566,5971761,0,,
FBgn0085209,CG34180,2L,6060510,6060938,+,6058510,6062938,0,,
FBgn0031622,CG3251,2L,4688965,4690702,-,4686965,4692702,0,,
FBgn0032066,CG9463,2L,8765273,8768710,-,8763273,8770710,0,,
FBgn0261278,grp,2L,16680054,16699926,+,16678054,16701926,0,,
FBgn0032079,CG31886,2L,8953481,8959051,-,8951481,8961051,0,,
FBgn0263465,snoRNA:kis-a,2L,232166,232253,-,230166,234253,0,,
FBgn0032860,CG15130,2L,20423106,20424660,-,20421106,20426660,0,,
FBgn0262356,CG43054,2L,17627859,17628389,+,17625859,17630389,0,,
FBgn0032171,CG5846,2L,9956148,9957019,-,9954148,9959019,0,,
FBgn0032242,CG5355,2L,10410537,10413463,-,10408537,10415463,0,,
FBgn0086265,psd,2L,5963087,5964951,-,5961087,5966951,0,,
FBgn0053803,His3:CG33803,2L,21420129,21420657,+,21418129,21422657,0,,
FBgn0051963,tRNA:CR31963,2L,4418977,4419048,-,4416977,4421048,0,,
FBgn0051715,CG31715,2L,10341616,10342523,+,10339616,10344523,0,,
FBgn0010453,Wnt4,2L,7255419,7277168,-,7253419,7279168,0,,
FBgn0265799,CR44588,2L,12013528,12013899,+,12011528,12015899,0,,
FBgn0032748,CG10492,2L,19054078,19058821,+,19052078,19060821,1,19058610,6.6e-11
FBgn0032147,IP3K1,2L,9782384,9788499,+,9780384,9790499,0,,
FBgn0032796,CG10188,2L,19502335,19508760,-,19500335,19510760,0,,
FBgn0031646,CG2837,2L,4903865,4906762,-,4901865,4908762,0,,
FBgn0032513,CG6565,2L,13374019,13376165,+,13372019,13378165,1,13377773,6.6e-11
FBgn0265264,CG17097,2L,10646415,10650152,+,10644415,10652152,0,,
FBgn0031866,neuroligin,2L,6874900,6906658,+,6872900,6908658,1,6892321,2.5e-11
FBgn0265002,CG44153,2L,10064121,10180256,-,10062121,10182256,5,10109653;10114764;10142562;10158165;10164632,8.0e-12;2.5e-11;2.5e-11;8.0e-12;1.7e-11
FBgn0032669,CG15155,2L,18154851,18155942,+,18152851,18157942,0,,
FBgn0086711,mol,2L,14975747,14997559,-,14973747,14999559,0,,
FBgn0264745,CR44003,2L,3171035,3172799,-,3169035,3174799,0,,
FBgn0004837,Su(H),2L,15039496,15043335,+,15037496,15045335,0,,
FBgn0265676,CR44483,2L,9071032,9071607,+,9069032,9073607,1,9073472,8.0e-12
FBgn0032924,Nbr,2L,21160636,21163087,-,21158636,21165087,0,,
FBgn0001990,wek,2L,15766133,15768349,-,15764133,15770349,0,,
FBgn0265803,CR44592,2L,12085649,12086413,+,12083649,12088413,0,,
FBgn0031638,CG11927,2L,4847766,4849499,+,4845766,4851499,1,4848808,8.0e-12
FBgn0032943,Tsp39D,2L,21344607,21358271,+,21342607,21360271,0,,
FBgn0032721,CG10602,2L,18855126,18859248,-,18853126,18861248,1,18860676,2.5e-11
FBgn0031518,CG3277,2L,3304100,3317418,+,3302100,3319418,0,,
FBgn0032210,CYLD,2L,10295856,10299827,-,10293856,10301827,0,,
FBgn0032647,CG15143,2L,17520892,17524549,-,17518892,17526549,0,,
FBgn0265994,CR44769,2L,18735748,18736130,+,18733748,18738130,0,,
FBgn0051778,CG31778,2L,3704106,3705488,-,3702106,3707488,0,,
FBgn0085470,lmgB,2L,8524999,8528505,-,8522999,8530505,0,,
FBgn0263339,CR43420,2L,17893812,17894734,+,17891812,17896734,0,,
FBgn0264269,CR43769,2L,9470326,9470861,+,9468326,9472861,0,,
FBgn0032261,CG6094,2L,10507081,10508032,+,10505081,10510032,0,,
FBgn0053886,His2B:CG33886,2L,21492700,21493294,-,21490700,21495294,0,,
FBgn0031832,CG9596,2L,6559426,6562289,-,6557426,6564289,0,,
FBgn0264868,CR44059,2L,4246209,4249676,-,4244209,4251676,0,,
FBgn0264546,CG43925,2L,13176423,13176888,+,13174423,13178888,0,,
FBgn0032034,Rcd4,2L,8382861,8383657,+,8380861,8385657,0,,
FBgn0031392,AIF,2L,2151754,2155389,+,2149754,2157389,0,,
FBgn0032651,Oli,2L,17589402,17591267,+,17587402,17593267,0,,
FBgn0262877,CG43232,2L,6932121,6932552,+,6930121,6934552,0,,
FBgn0032223,GATAd,2L,10333734,10339185,+,10331734,10341185,0,,
FBgn0086037,snoRNA:Me28S-A2958,2L,16417750,16417884,-,16415750,16419884,0,,
FBgn0259192,CG42296,2L,2032519,2036041,-,2030519,2038041,0,,
FBgn0031471,CG3117,2L,2845926,2847212,-,2843926,2849212,0,,
FBgn0010263,Rbp9,2L,2954762,2968434,+,2952762,2970434,1,2958236,2.5e-11
FBgn0051908,CG31908,2L,7024825,7027296,-,7022825,7029296,0,,
FBgn0015380,drl,2L,19190342,19208621,+,19188342,19210621,1,19206853,2.5e-11
FBgn0032971,ttm3,2L,22079632,22080738,+,22077632,22082738,0,,
FBgn0032021,CG7781,2L,8321280,8325262,-,8319280,8327262,1,8326533,2.5e-11
FBgn0025117,und,2L,9763345,9765338,+,9761345,9767338,0,,
FBgn0032404,RpL7-like,2L,12056348,12058251,+,12054348,12060251,0,,
FBgn0031735,CG11029,2L,5746157,5747961,+,5744157,5749961,1,5746517,1.7e-11
FBgn0032523,CG16956,2L,13413783,13414575,-,13411783,13416575,0,,
FBgn0032850,Kua,2L,20097581,20103375,+,20095581,20105375,0,,
FBgn0264262,CR43762,2L,21894227,21895350,+,21892227,21897350,0,,
FBgn0011283,Obp28a,2L,7496791,7497365,-,7494791,7499365,0,,
FBgn0032640,Sgt,2L,17471603,17474773,+,17469603,17476773,0,,
FBgn0085198,CG34169,2L,17173481,17174105,+,17171481,17176105,0,,
FBgn0032374,CG14931,2L,11788334,11789475,+,11786334,11791475,0,,
FBgn0032698,CG10336,2L,18689528,18690906,+,18687528,18692906,0,,
FBgn0031359,CG18317,2L,1716244,1724388,-,1714244,1726388,0,,
FBgn0261805,CG42751,2L,11853430,11853925,+,11851430,11855925,1,11852040,1.7e-11
FBgn0031959,spz3,2L,7873495,7879550,-,7871495,7881550,1,7881078,8.0e-12
FBgn0263984,CG43733,2L,9256563,9295521,+,9254563,9297521,2,9255684;9271672,1.7e-11;8.0e-12
FBgn0042127,CG18789,2L,11993989,11995432,-,11991989,11997432,0,,
FBgn0031294,IA-2,2L,1008378,1048053,-,1006378,1050053,3,1023415;1041473;1045592,8.0e-12;2.5e-11;1.7e-11
FBgn0028406,Drep-4,2L,13283912,13286462,-,13281912,13288462,0,,
FBgn0031373,CG15358,2L,1882201,1884059,-,1880201,1886059,0,,
FBgn0031309,Tfb4,2L,1149445,1150677,-,1147445,1152677,0,,
FBgn0265071,CR44182,2L,11280057,11280577,-,11278057,11282577,0,,
FBgn0031407,CG4270,2L,2263442,2264241,+,2261442,2266241,0,,
FBgn0263765,CR43682,2L,15277797,15279497,+,15275797,15281497,0,,
FBgn0028394,CG17834,2L,8529141,8541439,+,8527141,8543439,0,,
FBgn0031878,sip2,2L,6961516,6964074,-,6959516,6966074,0,,
FBgn0032486,CG5705,2L,13219979,13221398,+,13217979,13223398,0,,
FBgn0004868,Gdi,2L,9491176,9494796,-,9489176,9496796,0,,
FBgn0262002,CG42820,2L,8389881,8392398,-,8387881,8394398,0,,
FBgn0263838,CR43700,2L,19023671,19024440,-,19021671,19026440,0,,
FBgn0014033,Sr-CI,2L,4121702,4124006,+,4119702,4126006,0,,
FBgn0264888,CR44079,2L,7399465,7399929,+,7397465,7401929,1,7400639,2.5e-11
FBgn0031747,CG9021,2L,5903359,5904674,-,5901359,5906674,0,,
FBgn0031814,retm,2L,6448464,6455929,-,6446464,6457929,0,,
FBgn0000061,al,2L,378112,387439,+,376112,389439,2,377543;379843,1.7e-11;2.5e-11
FBgn0031713,CG7277,2L,5530620,5532223,-,5528620,5534223,0,,
FBgn0031265,CG2794,2L,564163,566472,+,562163,568472,1,564577,2.5e-11
FBgn0261647,Axud1,2L,2365345,2370137,+,2363345,2372137,1,2369967,6.6e-11
FBgn0051989,Cap-D3,2L,5525905,5537108,+,5523905,5539108,0,,
FBgn0028517,CG18478,2L,15670174,15671223,+,15668174,15673223,0,,
FBgn0040508,ACXC,2L,12912530,12916774,+,12910530,12918774,0,,
FBgn0052829,CG32829,2L,6915581,6916445,-,6913581,6918445,0,,
FBgn0264989,CG44140,2L,15694038,15694471,-,15692038,15696471,0,,
FBgn0003278,RpI135,2L,404305,407969,+,402305,409969,0,,
FBgn0011984,tRNA:S7:23Ea,2L,3173003,3173084,-,3171003,3175084,0,,
FBgn0028514,CG4793,2L,15923395,15926203,+,15921395,15928203,3,15922118;15922387;15923137,8.0e-12;2.5e-11;2.5e-11
FBgn0011823,Pen,2L,10056906,10060095,+,10054906,10062095,0,,
FBgn0053306,CG33306,2L,13842888,13843742,-,13840888,13845742,0,,
FBgn0031688,Cyp28d2,2L,5207267,5209345,+,5205267,5211345,1,5210621,2.5e-11
FBgn0041717,snRNA:U6atac:29B,2L,8389724,8389820,+,8387724,8391820,1,8387746,2.5e-11
FBgn0003942,RpS27A,2L,10408352,10410456,+,10406352,10412456,0,,
FBgn0053807,His1:CG33807,2L,21431963,21432985,+,21429963,21434985,0,,
FBgn0031659,CG14043,2L,4971702,4973687,+,4969702,4975687,0,,
FBgn0031995,CG8475,2L,8190808,8196918,-,8188808,8198918,1,8189685,8.0e-12
FBgn0031770,CG13995,2L,6054302,6060169,+,6052302,6062169,0,,
FBgn0031456,Trn-SR,2L,2759924,2763889,+,2757924,2765889,0,,
FBgn0032329,Art8,2L,11009821,11011086,-,11007821,11013086,0,,
FBgn0032753,CG17572,2L,19071131,19074146,-,19069131,19076146,0,,
FBgn0032833,CoIV,2L,19958713,19960065,+,19956713,19962065,0,,
FBgn0031451,CG9961,2L,2743375,2744934,-,2741375,2746934,0,,
FBgn0032077,CG9515,2L,8941945,8943257,-,8939945,8945257,1,8940426,1.7e-11
FBgn0032233,dpr19,2L,10376168,10379908,+,10374168,10381908,3,10375356;10380731;10381841,6.6e-11;1.7e-11;8.0e-12
FBgn0032431,CG5435,2L,12429827,12430866,-,12427827,12432866,0,,
FBgn0032888,CheB38c,2L,20820089,20820867,-,20818089,20822867,1,20818240,1.7e-11
FBgn0262786,CG43167,2L,11657410,11657992,+,11655410,11659992,0,,
FBgn0011648,Mad,2L,3146056,3159643,-,3144056,3161643,0,,
FBgn0031860,CG11236,2L,6803011,6804372,+,6801011,6806372,0,,
FBgn0032194,CG4901,2L,10211183,10213721,+,10209183,10215721,0,,
FBgn0032639,CG18563,2L,17456670,17458044,-,17454670,17460044,0,,
FBgn0264810,pburs,2L,14416729,14417331,-,14414729,14419331,1,14418981,2.5e-11
FBgn0031887,CG11289,2L,7067983,7069546,+,7065983,7071546,0,,
FBgn0053810,His1:CG33810,2L,21437011,21438033,+,21435011,21440033,0,,
FBgn0032729,CG10639,2L,18971993,18974448,-,18969993,18976448,0,,
FBgn0031428,CG9886,2L,2420830,2424647,+,2418830,2426647,0,,
FBgn0265298,SC35,2L,12431075,12434665,-,12429075,12436665,0,,
FBgn0031660,mRpL28,2L,4973976,4975316,+,4971976,4977316,0,,
FBgn0032202,CG18619,2L,10264125,10265229,+,10262125,10267229,0,,
FBgn0263026,CG43321,2L,7012262,7012803,+,7010262,7014803,0,,
FBgn0053642,CG33642,2L,13529975,13530736,+,13527975,13532736,0,,
FBgn0031607,CG15440,2L,4453169,4454453,-,4451169,4456453,0,,
FBgn0031802,ppk7,2L,6352324,6354331,-,6350324,6356331,0,,
FBgn0086681,Mst36Fa,2L,18675183,18676998,-,18673183,18678998,0,,
FBgn0028533,CG7953,2L,13847940,13849165,+,13845940,13851165,0,,
FBgn0262543,CR43097,2L,19910648,19911811,-,19908648,19913811,0,,
FBgn0011244,Hsp60B,2L,728412,730564,+,726412,732564,0,,
FBgn0032690,CG10333,2L,18606833,18609558,+,18604833,18611558,0,,
FBgn0053923,CG33923,2L,1341365,1342095,-,1339365,1344095,0,,
FBgn0005322,nmd,2L,10302592,10303945,-,10300592,10305945,0,,
FBgn0032921,Mpp6,2L,21156874,21157685,+,21154874,21159685,0,,
FBgn0264867,CR44058,2L,4241070,4242397,+,4239070,4244397,0,,
FBgn0028903,CG13243,2L,15852592,15854110,+,15850592,15856110,0,,
FBgn0031765,CG9109,2L,6025870,6034423,-,6023870,6036423,0,,
FBgn0032126,CG13113,2L,9544171,9544875,+,9542171,9546875,0,,
FBgn0010422,TfIIS,2L,15058919,15060757,-,15056919,15062757,1,15061366,1.7e-11
FBgn0051787,CG31787,2L,18284845,18285684,-,18282845,18287684,0,,
FBgn0014000,Hf,2L,19966727,19967685,-,19964727,19969685,0,,
FBgn0051680,CG31680,2L,20640146,20640718,+,20638146,20642718,2,20639777;20640880,1.7e-11;2.5e-11
FBgn0028935,CG7653,2L,15877055,15880156,-,15875055,15882156,2,15876014;15881095,2.5e-11;1.7e-11
FBgn0086673,CG13272,2L,16804884,16816069,+,16802884,16818069,2,16809800;16810642,6.6e-11;6.6e-11
FBgn0032214,CG4968,2L,10306922,10308045,+,10304922,10310045,0,,
FBgn0053843,His1:CG33843,2L,21501633,21502655,+,21499633,21504655,0,,
FBgn0019982,Gs1l,2L,4455137,4456807,-,4453137,4458807,0,,
FBgn0265801,CR44590,2L,12080805,12082074,-,12078805,12084074,0,,
FBgn0032499,Uvrag,2L,13286777,13289556,+,13284777,13291556,0,,
FBgn0054010,CG34010,2L,8009603,8010635,-,8007603,8012635,1,8009742,8.0e-12
